page|52
项目|附注|2019年度|2018年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||799,514,693.59|309,516,064.53
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还|||212,850.17
收到其他与经营活动有关的现金||2,195,663.34|1,842,303.29
经营活动现金流入小计||801,710,356.93|311,571,217.99
购买商品、接受劳务支付的现金||819,078,127.51|403,292,195.51
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||16,151,439.94|21,330,110.34
支付的各项税费||513,368.80|821,676.18
支付其他与经营活动有关的现金||3,098,942.46|3,798,921.54
经营活动现金流出小计||838,841,878.71|429,242,903.57
经营活动产生的现金流量净额||-37,131,521.78|-117,671,685.58
二、投资活动产生的现金流量：|||
收回投资收到的现金|||
取得投资收益收到的现金|||211,615.09
page|53
处置固定资产、无形资产和其他长期资产收回的现金净额|||12,163,000.00
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|||
投资活动现金流入小计|||12,374,615.09
购建固定资产、无形资产和其他长期资产支付的现金|||326,537.83
投资支付的现金|||
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|||10,717,683.93
投资活动现金流出小计|||11,044,221.76
投资活动产生的现金流量净额|||1,330,393.33
三、筹资活动产生的现金流量：|||
吸收投资收到的现金|||
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金|||
收到其他与筹资活动有关的现金|||
筹资活动现金流入小计|||
偿还债务支付的现金|||
分配股利、利润或偿付利息支付的现金|||
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金|||
筹资活动现金流出小计|||
筹资活动产生的现金流量净额|||
四、汇率变动对现金及现金等价物的影响|||
五、现金及现金等价物净增加额||-37,131,521.78|-116,341,292.25
加：期初现金及现金等价物余额||223,158,795.42|339,500,087.67
六、期末现金及现金等价物余额||186,027,273.64|223,158,795.42
