page|98
项目|附注|2019年度|2018年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||7,632,271,488.36|4,240,567,204.17
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||392,421,945.17|169,970,232.45
收到其他与经营活动有关的现金|注释 76.1|92,361,326.36|86,514,173.35
经营活动现金流入小计||8,117,054,759.89|4,497,051,609.97
购买商品、接受劳务支付的现金||2,746,245,663.96|2,012,842,905.37
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||742,988,786.08|521,443,478.61
支付的各项税费||853,514,524.79|234,161,527.13
支付其他与经营活动有关的现金|注释 76.2|894,276,155.55|496,505,629.79
经营活动现金流出小计||5,237,025,130.38|3,264,953,540.90
page|99
经营活动产生的现金流量净额||2,880,029,629.51|1,232,098,069.07
二、投资活动产生的现金流量：|||
收回投资收到的现金||12,270,000,000.00|6,850,000,000.00
取得投资收益收到的现金||112,840,883.84|64,796,643.84
处置固定资产、无形资产和其他长期资产收回的现金净额||7,938.21|
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|||
投资活动现金流入小计||12,382,848,822.05|6,914,796,643.84
购建固定资产、无形资产和其他长期资产支付的现金||499,235,544.02|362,539,161.52
投资支付的现金||11,508,230,756.44|8,200,000,000.00
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||63,269,326.39
支付其他与投资活动有关的现金|注释 76.4|68,942,000.00|
投资活动现金流出小计||12,076,408,300.46|8,625,808,487.91
投资活动产生的现金流量净额||306,440,521.59|-1,711,011,844.07
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||40,555,907.96|132,172,692.20
其中：子公司吸收少数股东投资收到的现金||7.96|
取得借款收到的现金||29,969,760.00|103,490,578.81
收到其他与筹资活动有关的现金|注释 76.5||30,700.20
筹资活动现金流入小计||70,525,667.96|235,693,971.21
偿还债务支付的现金||29,969,760.00|104,364,067.46
分配股利、利润或偿付利息支付的现金||228,901,999.06|276,706,010.80
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金|注释 76.6|72,733,564.34|39,972,671.22
筹资活动现金流出小计||331,605,323.40|421,042,749.48
筹资活动产生的现金流量净额||-261,079,655.44|-185,348,778.27
四、汇率变动对现金及现金等价物的影响||720,992.77|6,846,847.77
五、现金及现金等价物净增加额||2,926,111,488.43|-657,415,705.50
加：期初现金及现金等价物余额||583,433,563.53|1,240,849,269.03
六、期末现金及现金等价物余额||3,509,545,051.96|583,433,563.53
