page|64
项目|附注|2021年度|2020年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||1,662,609,966.90|2,510,514,746.11
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||21,306,471.62|31,512,246.67
收到其他与经营活动有关的现金|七.78.（1）|176,501,797.31|19,012,093.81
经营活动现金流入小计||1,860,418,235.83|2,561,039,086.59
page|65
购买商品、接受劳务支付的现金||889,925,883.77|1,841,774,661.86
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||187,085,234.96|174,667,204.89
支付的各项税费||2,392,427.93|11,640,080.73
支付其他与经营活动有关的现金|七.78.（1）|155,780,419.11|118,937,783.70
经营活动现金流出小计||1,235,183,965.77|2,147,019,731.18
经营活动产生的现金流量净额||625,234,270.06|414,019,355.41
二、投资活动产生的现金流量：|||
收回投资收到的现金|||
取得投资收益收到的现金|||
处置固定资产、无形资产和其他长期资产收回的现金净额|||
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|||
投资活动现金流入小计|||
购建固定资产、无形资产和其他长期资产支付的现金||6,142,455.43|9,217,939.29
投资支付的现金|||
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|||
投资活动现金流出小计||6,142,455.43|9,217,939.29
投资活动产生的现金流量净额||-6,142,455.43|-9,217,939.29
三、筹资活动产生的现金流量：|||
吸收投资收到的现金|||
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金||808,821,954.57|1,791,547,940.54
收到其他与筹资活动有关的现金|||
筹资活动现金流入小计||808,821,954.57|1,791,547,940.54
偿还债务支付的现金||1,366,966,313.06|1,881,766,293.34
分配股利、利润或偿付利息支付的现金||92,800,740.86|115,894,319.77
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金|||
筹资活动现金流出小计||1,459,767,053.92|1,997,660,613.11
筹资活动产生的现金流量净额||-650,945,099.35|-206,112,672.57
四、汇率变动对现金及现金等价物的影响||-2,586,543.52|-3,398,100.56
五、现金及现金等价物净增加额||-34,439,828.24|195,290,642.99
加：期初现金及现金等价物余额||328,807,396.41|133,516,753.42
page|66
六、期末现金及现金等价物余额||294,367,568.17|328,807,396.41
page|67
加：期初现金及现金等价物余额||197,350,381.41|57,141,110.25
六、期末现金及现金等价物余额||248,594,243.65|197,350,381.41
