page|100
项目|2019 年度|2018 年度
一、营业总收入|2,730,648,145.74|2,064,843,723.91
其中：营业收入|2,730,648,145.74|2,064,843,723.91
利息收入||
已赚保费||
手续费及佣金收入||
二、营业总成本|2,338,192,874.25|1,750,058,267.14
其中：营业成本|1,897,502,365.03|1,392,639,882.20
page|101
利息支出||
手续费及佣金支出||
退保金||
赔付支出净额||
提取保险责任合同准备金净额||
保单红利支出||
分保费用||
税金及附加|18,321,191.23|17,370,511.33
销售费用|115,445,327.46|104,646,413.59
管理费用|166,811,721.15|131,683,560.55
研发费用|90,054,094.27|67,234,115.39
财务费用|50,058,175.11|36,483,784.08
其中：利息费用|73,671,545.12|55,088,149.20
利息收入|24,053,494.10|17,627,475.76
加：其他收益|25,345,697.39|20,333,365.01
投资收益（损失以“－”号填列）|-688,721.88|8,588,143.67
其中：对联营企业和合营企业的投资收益|-1,392,499.99|1,231,208.76
以摊余成本计量的金融资产终止确认收益||
汇兑收益（损失以“-”号填列）||
净敞口套期收益（损失以“－”号填列）||
公允价值变动收益（损失以“－”号填列）||
信用减值损失（损失以“-”号填列）|-26,781,198.66|
资产减值损失（损失以“-”号填列）|-24,460,945.10|-61,198,503.19
资产处置收益（损失以“-”号填列）|63,883.44|176,559.76
三、营业利润（亏损以“－”号填列）|365,933,986.68|282,685,022.02
加：营业外收入|7,458,557.26|4,467,259.75
减：营业外支出|4,764,895.55|3,757,339.23
page|102
四、利润总额（亏损总额以“－”号填列）|368,627,648.39|283,394,942.54
减：所得税费用|47,323,017.39|36,388,599.84
五、净利润（净亏损以“－”号填列）|321,304,631.00|247,006,342.70
（一）按经营持续性分类||
1.持续经营净利润（净亏损以“－”号填列）|321,304,631.00|247,006,342.70
2.终止经营净利润（净亏损以“－”号填列）||
（二）按所有权归属分类||
1.归属于母公司所有者的净利润|316,710,725.54|232,366,860.28
2.少数股东损益|4,593,905.46|14,639,482.42
六、其他综合收益的税后净额|776,869.11|-250,303.52
归属母公司所有者的其他综合收益的税后净额|776,869.11|-250,303.52
（一）不能重分类进损益的其他综合收益||
1.重新计量设定受益计划变动额||
2.权益法下不能转损益的其他综合收益||
3.其他权益工具投资公允价值变动||
4.企业自身信用风险公允价值变动||
5.其他||
（二）将重分类进损益的其他综合收益|776,869.11|-250,303.52
1.权益法下可转损益的其他综合收益||
2.其他债权投资公允价值变动||
3.可供出售金融资产公允价值变动损益||
4.金融资产重分类计入其他综合收益的金额||
5.持有至到期投资重分类为可供出售金融资产损益||
page|103
6.其他债权投资信用减值准备||
7.现金流量套期储备||
8.外币财务报表折算差额|776,869.11|-250,303.52
9.其他||
归属于少数股东的其他综合收益的税后净额||
七、综合收益总额|322,081,500.11|246,756,039.18
归属于母公司所有者的综合收益总额|317,487,594.65|232,116,556.76
归属于少数股东的综合收益总额|4,593,905.46|14,639,482.42
八、每股收益：||
（一）基本每股收益|0.40|0.29
（二）稀释每股收益|0.40|0.29
