page|113
项目|附注|2021年度|2020年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||915,881,053.33|401,990,354.58
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||20,512,121.73|12,513,357.37
收到其他与经营活动有关的现金|七、78|23,493,999.55|8,070,667.42
经营活动现金流入小计||959,887,174.61|422,574,379.37
购买商品、接受劳务支付的现金||321,264,796.15|110,072,340.66
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||136,037,214.01|83,158,262.06
支付的各项税费||110,449,922.55|64,065,907.43
支付其他与经营活动有关的现金|七、78|37,692,796.64|26,603,346.51
经营活动现金流出小计||605,444,729.35|283,899,856.66
page|114
经营活动产生的现金流量净额||354,442,445.26|138,674,522.71
二、投资活动产生的现金流量：|||
收回投资收到的现金||3,105,192,355.65|2,301,000,000.00
取得投资收益收到的现金||36,625,175.97|32,120,892.21
处置固定资产、无形资产和其他长期资产收回的现金净额||1,320.00|675.00
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|七、78|26,000,000.00|
投资活动现金流入小计||3,167,818,851.62|2,333,121,567.21
购建固定资产、无形资产和其他长期资产支付的现金||345,105,238.06|26,932,764.23
投资支付的现金||2,428,680,000.00|3,378,745,217.73
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|七、78|84,200,000.00|374,624,500.00
投资活动现金流出小计||2,857,985,238.06|3,780,302,481.96
投资活动产生的现金流量净额||309,833,613.56|-1,447,180,914.75
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||14,089,764.32|1,528,613,803.64
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金|||
收到其他与筹资活动有关的现金|||
筹资活动现金流入小计|七、78|14,089,764.32|1,528,613,803.64
偿还债务支付的现金|||
分配股利、利润或偿付利息支付的现金||60,715,466.46|36,711,111.60
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金|七、78|1,665,342.41|19,844,437.22
筹资活动现金流出小计||62,380,808.87|56,555,548.82
筹资活动产生的现金流量净额||-48,291,044.55|1,472,058,254.82
四、汇率变动对现金及现金等价物的影响||-1,424,988.41|-4,659,031.85
五、现金及现金等价物净增加额||614,560,025.86|158,892,830.93
加：期初现金及现金等价物余额||386,393,061.70|227,500,230.77
六、期末现金及现金等价物余额||1,000,953,087.56|386,393,061.70
