page|59
项目|附注|2019年度|2018年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||377,856,818.92|2,572,784,663.05
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还|||4,467,011.13
收到其他与经营活动有关的现金||7,519,510.53|3,831,512,455.37
经营活动现金流入小计||385,376,329.45|6,408,764,129.55
购买商品、接受劳务支付的现金||284,250,798.70|2,547,398,619.06
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
page|60
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||57,559,000.47|92,343,030.25
支付的各项税费||12,002,361.25|19,908,843.72
支付其他与经营活动有关的现金||28,670,372.67|3,699,429,274.09
经营活动现金流出小计||382,482,533.09|6,359,079,767.12
经营活动产生的现金流量净额||2,893,796.36|49,684,362.43
二、投资活动产生的现金流量：|||
收回投资收到的现金|||669,049,212.37
取得投资收益收到的现金|||5,948,699.97
处置固定资产、无形资产和其他长期资产收回的现金净额||11,754,013.45|255,920.00
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|||63,429,939.48
投资活动现金流入小计||11,754,013.45|738,683,771.82
购建固定资产、无形资产和其他长期资产支付的现金||529,354.50|8,484,363.16
投资支付的现金|||592,666,419.82
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金||9,860,000.00|143,273,344.78
投资活动现金流出小计||10,389,354.50|744,424,127.76
投资活动产生的现金流量净额||1,364,658.95|-5,740,355.94
三、筹资活动产生的现金流量：|||
吸收投资收到的现金|||
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金||12,000,000.00|2,169,259,283.41
收到其他与筹资活动有关的现金||60,704,727.59|16,404,859.46
筹资活动现金流入小计||72,704,727.59|2,185,664,142.87
偿还债务支付的现金||4,000,000.00|2,127,253,656.45
分配股利、利润或偿付利息支付的现金||313,642.75|7,027,018.15
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金||68,334,319.94|163,318,913.19
筹资活动现金流出小计||72,647,962.69|2,297,599,587.79
筹资活动产生的现金流量净额||56,764.90|-111,935,444.92
page|61
四、汇率变动对现金及现金等价物的影响||982.23|-19,794.39
五、现金及现金等价物净增加额||4,316,202.44|-68,011,232.82
加：期初现金及现金等价物余额||16,009,784.71|84,021,017.53
六、期末现金及现金等价物余额||20,325,987.15|16,009,784.71
