page|116
项目|2019 年度|2018 年度
一、经营活动产生的现金流量：||
销售商品、提供劳务收到的现金|6,642,001,781.84|6,615,730,914.47
客户存款和同业存放款项净增加额||
向中央银行借款净增加额||
向其他金融机构拆入资金净增加额||
收到原保险合同保费取得的现金||
收到再保业务现金净额||
保户储金及投资款净增加额||
收取利息、手续费及佣金的现金||
拆入资金净增加额||
回购业务资金净增加额||
代理买卖证券收到的现金净额||
收到的税费返还|8,763,722.35|5,996,635.94
收到其他与经营活动有关的现金|617,954,181.31|253,263,959.83
经营活动现金流入小计|7,268,719,685.50|6,874,991,510.24
购买商品、接受劳务支付的现金|4,738,662,650.34|5,315,656,353.58
客户贷款及垫款净增加额||
存放中央银行和同业款项净增加额||
支付原保险合同赔付款项的现金||
拆出资金净增加额||
支付利息、手续费及佣金的现金||
支付保单红利的现金||
支付给职工以及为职工支付的现金|864,817,402.20|730,629,856.91
支付的各项税费|256,830,532.71|331,636,951.02
支付其他与经营活动有关的现金|522,081,582.58|715,631,410.32
经营活动现金流出小计|6,382,392,167.83|7,093,554,571.83
经营活动产生的现金流量净额|886,327,517.67|-218,563,061.59
二、投资活动产生的现金流量：||
page|117
收回投资收到的现金|896,560.74|84,485,628.48
取得投资收益收到的现金|658,463.02|1,632,063.37
处置固定资产、无形资产和其他长期资产收回的现金净额|1,960,585.72|231,457.41
处置子公司及其他营业单位收到的现金净额|7,129,377.15|93,733,623.00
收到其他与投资活动有关的现金|3,572,644.06|
投资活动现金流入小计|14,217,630.69|180,082,772.26
购建固定资产、无形资产和其他长期资产支付的现金|207,535,555.79|263,519,030.26
投资支付的现金|60,000,000.00|
质押贷款净增加额||
取得子公司及其他营业单位支付的现金净额||132,858,073.15
支付其他与投资活动有关的现金||
投资活动现金流出小计|267,535,555.79|396,377,103.41
投资活动产生的现金流量净额|-253,317,925.10|-216,294,331.15
三、筹资活动产生的现金流量：||
吸收投资收到的现金|5,050,000.00|6,491,247.44
其中：子公司吸收少数股东投资收到的现金|5,050,000.00|6,491,247.44
取得借款收到的现金|4,104,860,000.00|4,245,483,076.46
收到其他与筹资活动有关的现金|119,382,362.19|131,135,327.98
筹资活动现金流入小计|4,229,292,362.19|4,383,109,651.88
偿还债务支付的现金|4,545,690,250.00|3,808,152,826.46
分配股利、利润或偿付利息支付的现金|206,949,828.42|252,544,662.06
其中：子公司支付给少数股东的股利、利润||
支付其他与筹资活动有关的现金|459,421,265.53|419,382,362.19
筹资活动现金流出小计|5,212,061,343.95|4,480,079,850.71
筹资活动产生的现金流量净额|-982,768,981.76|-96,970,198.83
四、汇率变动对现金及现金等价物的影响|285,320.12|12,692,952.92
五、现金及现金等价物净增加额|-349,474,069.07|-519,134,638.65
加：期初现金及现金等价物余额|1,494,862,355.22|2,013,996,993.87
page|118
六、期末现金及现金等价物余额|1,145,388,286.15|1,494,862,355.22
