page|96
项目|附注|2019年度|2018年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||3,611,267,321.06|3,464,900,094.12
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净|||
page|97
增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||991,587.49|
收到其他与经营活动有关的现金|七、76|69,595,575.09|40,051,534.83
经营活动现金流入小计||3,681,854,483.64|3,504,951,628.95
购买商品、接受劳务支付的现金||1,063,264,448.41|1,076,691,515.45
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||274,497,041.31|241,315,426.70
支付的各项税费||412,337,881.94|477,592,792.91
支付其他与经营活动有关的现金|七、76|1,750,491,267.05|1,302,676,104.40
经营活动现金流出小计||3,500,590,638.71|3,098,275,839.46
经营活动产生的现金流量净额||181,263,844.93|406,675,789.49
二、投资活动产生的现金流量：|||
收回投资收到的现金||5,304,000.00|
取得投资收益收到的现金||84,331,404.99|
处置固定资产、无形资产和其他长期资产收回的现金净额||80,000.00|1,439,881.01
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|七、76|6,166,069,403.34|53,210,014.47
投资活动现金流入小计||6,255,784,808.33|54,649,895.48
购建固定资产、无形资产和其他长期资产支付的现金||103,373,390.44|40,355,666.47
投资支付的现金|||4,160,232.00
质押贷款净增加额|||
取得子公司及其他营业单位|||
page|98
支付的现金净额|||
支付其他与投资活动有关的现金|七、76|6,297,408,444.44|1,387,000,000.00
投资活动现金流出小计||6,400,781,834.88|1,431,515,898.47
投资活动产生的现金流量净额||-144,997,026.55|-1,376,866,002.99
三、筹资活动产生的现金流量：|||
吸收投资收到的现金|||
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金||100,000,000.00|
收到其他与筹资活动有关的现金|七、76||2,745,280.00
筹资活动现金流入小计||100,000,000.00|2,745,280.00
偿还债务支付的现金|||
分配股利、利润或偿付利息支付的现金||119,042,506.83|71,810,092.45
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金|||
筹资活动现金流出小计||119,042,506.83|71,810,092.45
筹资活动产生的现金流量净额||-19,042,506.83|-69,064,812.45
四、汇率变动对现金及现金等价物的影响||343,876.44|122,361.98
五、现金及现金等价物净增加额||17,568,187.99|-1,039,132,663.97
加：期初现金及现金等价物余额||344,097,865.87|1,383,230,529.84
六、期末现金及现金等价物余额||361,666,053.86|344,097,865.87
