page|70
项目|附注|2020年度|2019年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||377,754,037.26|315,880,221.99
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||7,933,766.34|2,062,145.85
收到其他与经营活动有关的现金||16,097,751.20|12,473,170.53
经营活动现金流入小计||401,785,554.80|330,415,538.37
购买商品、接受劳务支付的现金||94,643,310.35|70,127,946.07
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||66,793,808.53|63,906,777.31
支付的各项税费||41,836,000.75|57,446,274.31
支付其他与经营活动有关的现金||26,484,493.66|22,227,894.35
经营活动现金流出小计||229,757,613.29|213,708,892.04
经营活动产生的现金流量净额||172,027,941.51|116,706,646.33
二、投资活动产生的现金流量：|||
收回投资收到的现金|||
取得投资收益收到的现金|||
处置固定资产、无形资产和其||89,562.10|3,637,920.00
page|71
他长期资产收回的现金净额|||
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金||563,897,209.47|883,723,236.65
投资活动现金流入小计||563,986,771.57|887,361,156.65
购建固定资产、无形资产和其他长期资产支付的现金||123,379,222.60|84,010,564.44
投资支付的现金|||
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金||632,500,000.00|867,000,000.00
投资活动现金流出小计||755,879,222.60|951,010,564.44
投资活动产生的现金流量净额||-191,892,451.03|-63,649,407.79
三、筹资活动产生的现金流量：|||
吸收投资收到的现金|||3,500,000.00
其中：子公司吸收少数股东投资收到的现金|||3,500,000.00
取得借款收到的现金|||
收到其他与筹资活动有关的现金||572,000.00|4,250,000.00
筹资活动现金流入小计||572,000.00|7,750,000.00
偿还债务支付的现金|||
分配股利、利润或偿付利息支付的现金||44,486,358.50|31,769,866.90
其中：子公司支付给少数股东的股利、利润||4,438,000.00|
支付其他与筹资活动有关的现金||2,918,302.00|1,177,424.60
筹资活动现金流出小计||47,404,660.50|32,947,291.50
筹资活动产生的现金流量净额||-46,832,660.50|-25,197,291.50
四、汇率变动对现金及现金等价物的影响||-539,996.88|160,221.61
五、现金及现金等价物净增加额||-67,237,166.90|28,020,168.65
加：期初现金及现金等价物余额||246,367,720.43|218,347,551.78
六、期末现金及现金等价物余额||179,130,553.53|246,367,720.43
