page|79
项目|附注|2019年度|2018年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||22,709,444,781.10|16,473,349,790.15
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||5,776,557.25|268,353,247.20
收到其他与经营活动有关的现金||176,036,243.01|161,297,614.54
经营活动现金流入小计||22,891,257,581.36|16,903,000,651.89
购买商品、接受劳务支付的现金||856,389,072.19|710,785,457.67
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
page|80
支付给职工及为职工支付的现金||908,451,103.95|672,682,749.24
支付的各项税费||4,164,839,297.09|3,813,651,638.81
支付其他与经营活动有关的现金||797,774,509.82|783,762,961.56
经营活动现金流出小计||6,727,453,983.05|5,980,882,807.28
经营活动产生的现金流量净额||16,163,803,598.31|10,922,117,844.61
二、投资活动产生的现金流量：|||
收回投资收到的现金||2,446,840,000.00|3,717,588,966.59
取得投资收益收到的现金||119,301,749.93|113,445,375.42
处置固定资产、无形资产和其他长期资产收回的现金净额||21,256,128.85|177,667,413.00
处置子公司及其他营业单位收到的现金净额|||380,534,914.88
收到其他与投资活动有关的现金||90,159,740.56|237,541,444.80
投资活动现金流入小计||2,677,557,619.34|4,626,778,114.69
购建固定资产、无形资产和其他长期资产支付的现金||4,300,463,443.69|7,703,628,022.73
投资支付的现金||2,028,000,000.00|439,899,996.28
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金||7,202,152.63|39,373,740.13
投资活动现金流出小计||6,335,665,596.32|8,182,901,759.14
投资活动产生的现金流量净额||-3,658,107,976.98|-3,556,123,644.45
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||8,006,488,640.00|
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金||66,408,018,021.44|50,789,710,134.04
收到其他与筹资活动有关的现金||45,618,562.73|248,648,065.18
筹资活动现金流入小计||74,460,125,224.17|51,038,358,199.22
偿还债务支付的现金||76,965,409,222.56|50,895,101,237.09
分配股利、利润或偿付利息支付的现金||7,645,688,139.40|6,416,248,820.54
其中：子公司支付给少数股东的股利、利润||173,860,700.00|180,135,200.00
支付其他与筹资活动有关的现金||1,488,770,339.49|1,297,245,302.87
筹资活动现金流出小计||86,099,867,701.45|58,608,595,360.50
筹资活动产生的现金流量净额||-11,639,742,477.28|-7,570,237,161.28
四、汇率变动对现金及现金等价物的影响||-41,938,211.79|126,928.55
page|81
五、现金及现金等价物净增加额||824,014,932.26|-204,116,032.57
加：期初现金及现金等价物余额||1,494,031,067.18|1,698,147,099.75
六、期末现金及现金等价物余额||2,318,045,999.44|1,494,031,067.18
