page|108
项目|附注|2021年度|2020年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||4,315,420,096.43|3,158,687,363.63
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
page|109
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||80,427,435.58|35,493,792.57
收到其他与经营活动有关的现金|七、78|401,013,426.58|80,322,868.38
经营活动现金流入小计||4,796,860,958.59|3,274,504,024.58
购买商品、接受劳务支付的现金||2,214,205,469.38|1,610,054,401.36
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||1,102,429,523.95|776,546,469.79
支付的各项税费||216,611,735.32|239,932,124.55
支付其他与经营活动有关的现金|七、78|575,040,328.76|188,018,254.65
经营活动现金流出小计||4,108,287,057.41|2,814,551,250.35
经营活动产生的现金流量净额||688,573,901.18|459,952,774.23
二、投资活动产生的现金流量：|||
收回投资收到的现金|||
取得投资收益收到的现金|||3,104,681.72
处置固定资产、无形资产和其他长期资产收回的现金净额||17,519,331.20|29,401,058.41
处置子公司及其他营业单位收到的现金净额||-|
收到其他与投资活动有关的现金|七、78|-|
投资活动现金流入小计||17,519,331.20|32,505,740.13
购建固定资产、无形资产和其他长期资产支付的现金||547,936,965.35|389,499,278.80
投资支付的现金||25,584,899.43|90,282,638.96
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额||181,177,075.28|
支付其他与投资活动有关的现金|七、78|-|
投资活动现金流出小计||754,698,940.06|479,781,917.76
投资活动产生的现金流量净额||-737,179,608.86|-447,276,177.63
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||-|991,520,000.00
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金||623,936,000.00|752,576,400.00
收到其他与筹资活动有关的现金|七、78|109,379,665.00|64,427,233.59
page|110
筹资活动现金流入小计||733,315,665.00|1,808,523,633.59
偿还债务支付的现金||823,482,394.93|677,459,170.66
分配股利、利润或偿付利息支付的现金||97,489,633.73|102,958,842.97
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金|七、78|71,822,051.31|33,036,980.15
筹资活动现金流出小计||992,794,079.97|813,454,993.78
筹资活动产生的现金流量净额||-259,478,414.97|995,068,639.81
四、汇率变动对现金及现金等价物的影响||-16,042,679.08|-41,516,647.66
五、现金及现金等价物净增加额||-324,126,801.73|966,228,588.75
加：期初现金及现金等价物余额||1,970,052,173.36|1,003,823,584.61
六、期末现金及现金等价物余额||1,645,925,371.63|1,970,052,173.36
