page|53
项目|附注|2019年度|2018年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||3,126,700,530.07|3,046,251,973.21
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||101,212,013.09|131,866,360.94
收到其他与经营活动有关的现金||48,535,920.88|77,058,960.08
经营活动现金流入小计||3,276,448,464.04|3,255,177,294.23
购买商品、接受劳务支付的现金||2,074,383,346.35|2,313,518,213.58
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||417,649,888.60|386,264,295.85
支付的各项税费||106,177,736.26|76,299,143.75
支付其他与经营活动有关的现金||272,872,529.78|263,279,842.05
经营活动现金流出小计||2,871,083,500.99|3,039,361,495.23
经营活动产生的现金流量净额||405,364,963.05|215,815,799.00
二、投资活动产生的现金流量：|||
收回投资收到的现金||27,937,900.00|
取得投资收益收到的现金||400.00|
处置固定资产、无形资产和其他长期资产收回的现金净额||248,281.39|137,502.90
处置子公司及其他营业单位收到的现金净额||87,718.93|
收到其他与投资活动有关的现金|||
投资活动现金流入小计||28,274,300.32|137,502.90
购建固定资产、无形资产和其他长期资产支付的现金||53,893,486.58|60,449,430.80
投资支付的现金|||
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|||
投资活动现金流出小计||53,893,486.58|60,449,430.80
投资活动产生的现金流量净额||-25,619,186.26|-60,311,927.90
三、筹资活动产生的现金流量：|||
吸收投资收到的现金|||
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金||904,446,259.95|1,167,464,697.37
收到其他与筹资活动有关的现金|||
筹资活动现金流入小计||904,446,259.95|1,167,464,697.37
偿还债务支付的现金||1,277,932,181.16|1,181,883,680.62
分配股利、利润或偿付利息支付的现金||115,558,640.63|66,584,892.17
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金|||
筹资活动现金流出小计||1,393,490,821.79|1,248,468,572.79
筹资活动产生的现金流量净额||-489,044,561.84|-81,003,875.42
四、汇率变动对现金及现金等价物的影响||-2,366,597.08|3,067,854.71
五、现金及现金等价物净增加额||-111,665,382.13|77,567,850.39
加：期初现金及现金等价物余额||618,949,912.09|541,382,061.70
六、期末现金及现金等价物余额||507,284,529.96|618,949,912.09
