page|81
项目|附注|2020年度|2019年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||6,534,574,521.34|6,026,736,542.81
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||42,249,341.35|87,612,915.68
收到其他与经营活动有关的现金|七、78|1,007,895,941.02|871,789,348.28
经营活动现金流入小计||7,584,719,803.71|6,986,138,806.77
购买商品、接受劳务支付的现金||2,400,606,594.50|2,238,516,482.37
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||1,095,630,955.04|1,112,738,522.82
支付的各项税费||773,765,718.32|508,098,815.78
支付其他与经营活动有关的现金|七、78|1,013,402,553.60|886,939,937.47
经营活动现金流出小计||5,283,405,821.46|4,746,293,758.44
经营活动产生的现金流量净额||2,301,313,982.25|2,239,845,048.33
二、投资活动产生的现金流量：|||
收回投资收到的现金||1,412,227,260.27|1,111,638,356.16
取得投资收益收到的现金||49,708,389.22|84,665,304.90
处置固定资产、无形资产和其他长期资产收回的现金净额||5,827,165.18|38,728,230.07
处置子公司及其他营业单位收到的现金净额|||
page|82
收到其他与投资活动有关的现金|七、78|62,200,349.77|39,326,903.91
投资活动现金流入小计||1,529,963,164.44|1,274,358,795.04
购建固定资产、无形资产和其他长期资产支付的现金||2,108,213,592.29|2,463,689,914.29
投资支付的现金||1,500,000,000.00|1,052,925,900.00
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额||218,796,963.62|30,008,195.45
支付其他与投资活动有关的现金|七、78|2,099,329.83|9,994,840.11
投资活动现金流出小计||3,829,109,885.74|3,556,618,849.85
投资活动产生的现金流量净额||-2,299,146,721.30|-2,282,260,054.81
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||32,100,000.00|2,340,990.00
其中：子公司吸收少数股东投资收到的现金||30,000,000.00|2,340,990.00
取得借款收到的现金||2,338,901,340.48|550,000,000.00
收到其他与筹资活动有关的现金|七、78|2,600,000.00|17,511,711.28
筹资活动现金流入小计||2,373,601,340.48|569,852,701.28
偿还债务支付的现金||550,537,936.25|239,902,772.64
分配股利、利润或偿付利息支付的现金||1,249,582,408.41|1,443,583,434.69
其中：子公司支付给少数股东的股利、利润||453,233.80|741,587.13
支付其他与筹资活动有关的现金|七、78|14,764,378.15|134,479.66
筹资活动现金流出小计||1,814,884,722.81|1,683,620,686.99
筹资活动产生的现金流量净额||558,716,617.67|-1,113,767,985.71
四、汇率变动对现金及现金等价物的影响|||
五、现金及现金等价物净增加额||560,883,878.62|-1,156,182,992.19
加：期初现金及现金等价物余额||2,209,440,885.97|3,365,623,878.16
六、期末现金及现金等价物余额||2,770,324,764.59|2,209,440,885.97
