page|145
项目|附注|2021 年度|2020 年度
一、营业总收入||5,152,797,815.61|3,840,444,626.70
其中：营业收入||5,152,797,815.61|3,840,444,626.70
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||4,586,741,276.62|3,419,054,055.78
其中：营业成本||3,285,342,764.76|2,378,368,478.98
page|146
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加||39,622,472.93|32,626,921.85
销售费用||755,521,176.35|573,528,102.72
管理费用||231,832,555.54|205,728,293.67
研发费用||281,506,217.33|225,756,216.03
财务费用||-7,083,910.29|3,046,042.53
其中：利息费用||17,830,246.55|6,736,850.03
利息收入||29,082,710.26|10,156,237.75
加：其他收益||36,805,064.24|32,314,114.11
投资收益（损失以“－”号填列）||-1,337,726.77|14,924,750.23
其中：对联营企业和合营企业的投资收益||-3,530,183.52|3,340,630.25
以摊余成本计量的金融资产终止确认收益||-5,770,972.75|-4,024,146.84
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）||5,277,679.31|1,308,925.06
信用减值损失（损失以“-”号填列）||-11,690,330.67|-11,498,884.70
资产减值损失（损失以“-”号填列）||-43,326,803.16|-20,960,192.90
资产处置收益（损失以“－”号填列）||-29,182.92|-1,325,052.36
三、营业利润（亏损以“－”号填列）||551,755,239.02|436,154,230.36
加：营业外收入||2,976,903.72|1,554,919.50
减：营业外支出||5,079,390.73|8,407,798.62
四、利润总额（亏损总额以“－”号填列）||549,652,752.01|429,301,351.24
减：所得税费用||44,131,645.71|33,857,228.44
五、净利润（净亏损以“－”号填列）||505,521,106.30|395,444,122.80
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||505,521,106.30|395,444,122.80
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
page|147
1.归属于母公司股东的净利润（净亏损以“-”号填列）||505,521,106.30|395,444,122.80
2.少数股东损益（净亏损以“-”号填列）|||
六、其他综合收益的税后净额||-1,819,524.45|-250,189.46
（一）归属母公司所有者的其他综合收益的税后净额||-1,819,524.45|-250,189.46
1．不能重分类进损益的其他综合收益||3,291,675.37|
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动||3,291,675.37|
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益||-5,111,199.82|-250,189.46
（1）权益法下可转损益的其他综合收益|||
（2）其他债权投资公允价值变动|||
（3）金融资产重分类计入其他综合收益的金额|||
（4）其他债权投资信用减值准备|||
（5）现金流量套期储备|||
（6）外币财务报表折算差额||-5,111,199.82|-250,189.46
（7）其他|||
（二）归属于少数股东的其他综合收益的税后净额|||
七、综合收益总额||503,701,581.85|395,193,933.34
（一）归属于母公司所有者的综合收益总额||503,701,581.85|395,193,933.34
（二）归属于少数股东的综合收益总额|||
八、每股收益：|||
（一）基本每股收益(元/股)||1.6202|1.2589
（二）稀释每股收益(元/股)||1.6202|1.2589
