page|149
项目|附注|2021年度|2020年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||5,317,706,620.04|3,976,452,950.49
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||1,077,112.98|13,307,532.20
收到其他与经营活动有关的现金||137,878,572.25|96,060,821.73
经营活动现金流入小计||5,456,662,305.27|4,085,821,304.42
购买商品、接受劳务支付的现金||3,377,030,953.45|2,348,223,332.10
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||672,397,371.52|493,505,240.61
支付的各项税费||267,341,067.25|212,062,127.83
支付其他与经营活动有关的现金||643,872,143.38|382,966,040.84
经营活动现金流出小计||4,960,641,535.60|3,436,756,741.38
经营活动产生的现金流量净额||496,020,769.67|649,064,563.04
二、投资活动产生的现金流量：|||
收回投资收到的现金||3,617,818,141.79|3,532,796,985.65
page|150
取得投资收益收到的现金||7,963,429.50|14,403,749.57
处置固定资产、无形资产和其他长期资产收回的现金净额||8,906,806.52|30,639,566.18
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金||65,559,502.50|1,483,458.75
投资活动现金流入小计||3,700,247,880.31|3,579,323,760.15
购建固定资产、无形资产和其他长期资产支付的现金||524,173,274.59|421,194,814.38
投资支付的现金||3,662,500,000.00|3,583,900,000.00
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金||30,000,000.00|58,000,000.00
投资活动现金流出小计||4,216,673,274.59|4,063,094,814.38
投资活动产生的现金流量净额||-516,425,394.28|-483,771,054.23
三、筹资活动产生的现金流量：|||
吸收投资收到的现金|||
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金||788,854,211.42|369,787,057.31
收到其他与筹资活动有关的现金|||45,827,850.00
筹资活动现金流入小计||788,854,211.42|415,614,907.31
偿还债务支付的现金||400,260,733.31|274,547,503.61
分配股利、利润或偿付利息支付的现金||197,591,012.02|156,018,552.07
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金||11,657,567.63|1,003,600.00
筹资活动现金流出小计||609,509,312.96|431,569,655.68
筹资活动产生的现金流量净额||179,344,898.46|-15,954,748.37
四、汇率变动对现金及现金等价物的影响||-1,477,601.49|-4,530,885.44
五、现金及现金等价物净增加额||157,462,672.36|144,807,875.00
加：期初现金及现金等价物余额||408,822,133.49|264,014,258.49
六、期末现金及现金等价物余额||566,284,805.85|408,822,133.49
