page|127
项目|附注|2019年度|2018年度
一、经营活动产生的现金流量：|||
page|128
销售商品、提供劳务收到的现金|||5,543,025,090.67  5,477,430,767.52
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还|||
收到其他与经营活动有关的现金||150,644,266.26|150,376,451.40
经营活动现金流入小计|||5,693,669,356.93  5,627,807,218.92
购买商品、接受劳务支付的现金|||3,640,865,197.94  3,715,130,652.49
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||450,708,364.32|424,771,643.24
支付的各项税费||381,522,493.44|381,231,856.38
支付其他与经营活动有关的现金||514,819,371.46|420,833,399.61
经营活动现金流出小计|||4,987,915,427.16  4,941,967,551.72
经营活动产生的现金流量净额||705,753,929.77|685,839,667.20
二、投资活动产生的现金流量：|||
page|129
收回投资收到的现金||11,649,842.72|
取得投资收益收到的现金||117,013,690.00|1,385,690.00
处置固定资产、无形资产和其他长期资产收回的现金净额||154,302.00|22,802.14
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|||
投资活动现金流入小计||128,817,834.72|1,408,492.14
购建固定资产、无形资产和其他长期资产支付的现金||859,633,369.97|265,441,904.13
投资支付的现金||183,500,000.00|165,562,600.00
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额||131,330,962.21|
支付其他与投资活动有关的现金||13,478,066.80|
投资活动现金流出小计||1,187,942,398.98|431,004,504.13
投资活动产生的现金流量净额||-1,059,124,564.26|-429,596,011.99
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||182,103,509.63|18,703,106.00
其中：子公司吸收少数股东投资收到的现金||182,103,509.63|18,703,106.00
取得借款收到的现金||3,052,719,916.11|791,800,000.00
收到其他与筹资活动有关的现金||25,000,000.00|
筹资活动现金流入小计||3,259,823,425.74|810,503,106.00
偿还债务支付的现金|||1,535,848,700.00  1,393,999,999.95
分配股利、利润或偿付利息支付的现金||221,674,483.51|310,090,840.71
其中：子公司支付给少数股东的股利、利润||74,540,000.00|161,553,411.63
支付其他与筹资活动有关的现金||797,480.00|
筹资活动现金流出小计|||1,758,320,663.51  1,704,090,840.66
筹资活动产生的现金流量净额||1,501,502,762.23|-893,587,734.66
四、汇率变动对现金及现金等价物的影响|||
五、现金及现金等价物净增||1,148,132,127.74|-637,344,079.45
page|130
加额|||
加：期初现金及现金等价物余额|||2,375,117,341.29  3,012,461,420.74
六、期末现金及现金等价物余额|||3,523,249,469.03  2,375,117,341.29
