page|67
项目|附注|2019年度|2018年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||279,109,212.90|310,292,876.30
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||45,253.49|2,182,639.39
收到其他与经营活动有关的现金|注释 76|36,803,673.83|33,096,982.85
经营活动现金流入小计||315,958,140.22|345,572,498.54
购买商品、接受劳务支付的现金||113,331,501.02|81,595,655.99
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||130,521,697.35|94,466,319.04
支付的各项税费||23,475,770.48|32,526,753.97
page|68
支付其他与经营活动有关的现金|注释 76|55,424,585.70|56,430,052.17
经营活动现金流出小计||322,753,554.55|265,018,781.17
经营活动产生的现金流量净额||-6,795,414.33|80,553,717.37
二、投资活动产生的现金流量：|||
收回投资收到的现金||56,700,000.00|115,815,001.00
取得投资收益收到的现金||354,896.59|943,214.43
处置固定资产、无形资产和其他长期资产收回的现金净额||384,400.00|75,000.00
处置子公司及其他营业单位收到的现金净额||2,898,572.35|
收到其他与投资活动有关的现金|注释 76|1,810,754.41|
投资活动现金流入小计||62,148,623.35|116,833,215.43
购建固定资产、无形资产和其他长期资产支付的现金||25,842,004.41|56,025,401.11
投资支付的现金||80,473,659.72|164,190,000.00
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|注释 76||6,000.00
投资活动现金流出小计||106,315,664.13|220,221,401.11
投资活动产生的现金流量净额||-44,167,040.78|-103,388,185.68
三、筹资活动产生的现金流量：|||
吸收投资收到的现金|||
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金||30,000,000.00|4,330,000.00
收到其他与筹资活动有关的现金|||
筹资活动现金流入小计||30,000,000.00|4,330,000.00
偿还债务支付的现金||27,400,000.00|4,800,000.00
分配股利、利润或偿付利息支付的现金||893,757.90|1,041,078.35
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金|注释 76||465,239.68
筹资活动现金流出小计||28,293,757.90|6,306,318.03
筹资活动产生的现金流量净额||1,706,242.10|-1,976,318.03
四、汇率变动对现金及现金等价物的影响|||
五、现金及现金等价物净增加额||-49,256,213.01|-24,810,786.34
加：期初现金及现金等价物余额||100,379,375.83|125,190,162.17
六、期末现金及现金等价物余额||51,123,162.82|100,379,375.83
