page|84
项目|2020 年度|2019 年度
一、营业总收入|949,866,219.10|1,053,092,373.17
其中：营业收入|949,866,219.10|1,053,092,373.17
利息收入||
已赚保费||
page|85
手续费及佣金收入||
二、营业总成本|837,208,039.96|926,909,466.61
其中：营业成本|704,777,464.21|791,194,251.48
利息支出||
手续费及佣金支出||
退保金||
赔付支出净额||
提取保险责任合同准备金净额||
保单红利支出||
分保费用||
税金及附加|7,683,364.04|7,684,486.47
销售费用|24,713,574.86|25,146,764.30
管理费用|43,518,285.30|45,169,126.24
研发费用|53,068,120.93|53,296,300.00
财务费用|3,447,230.62|4,418,538.12
其中：利息费用|5,353,970.25|4,115,240.33
利息收入|3,685,586.33|1,501,395.20
加：其他收益|12,712,756.43|9,027,719.59
投资收益（损失以“－”号填列）|18,465,486.55|18,008,816.25
其中：对联营企业和合营企业的投资收益|14,819,651.98|13,489,128.56
以摊余成本计量的金融资产终止确认收益||
汇兑收益（损失以“-”号填列）||
净敞口套期收益（损失以“－”号填列）||
公允价值变动收益（损失以“－”号填列）|460,972.23|
信用减值损失（损失以“-”号填列）|-16,348,796.59|-3,583,352.61
资产减值损失（损失以“-”号填列）|-12,913,305.07|-2,539,378.79
资产处置收益（损失以“-”号填列）|-841,176.91|-141,087.84
page|86
三、营业利润（亏损以“－”号填列）|114,194,115.78|146,955,623.16
加：营业外收入|8,736,226.10|17,154,358.81
减：营业外支出|226,567.92|148,983.74
四、利润总额（亏损总额以“－”号填列）|122,703,773.96|163,960,998.23
减：所得税费用|14,578,634.90|20,618,474.40
五、净利润（净亏损以“－”号填列）|108,125,139.06|143,342,523.83
（一）按经营持续性分类||
1.持续经营净利润（净亏损以“－”号填列）|108,125,139.06|143,342,523.83
2.终止经营净利润（净亏损以“－”号填列）||
（二）按所有权归属分类||
1.归属于母公司股东的净利润|103,364,830.53|135,905,667.64
2.少数股东损益|4,760,308.53|7,436,856.19
六、其他综合收益的税后净额|-3,015,302.08|
归属母公司所有者的其他综合收益的税后净额|-3,015,302.08|
（一）不能重分类进损益的其他综合收益|-3,015,302.08|
1.重新计量设定受益计划变动额||
2.权益法下不能转损益的其他综合收益||
3.其他权益工具投资公允价值变动|-3,015,302.08|
4.企业自身信用风险公允价值变动||
5.其他||
（二）将重分类进损益的其他综合收益||
1.权益法下可转损益的其他综合收益||
2.其他债权投资公允价值变动||
3.金融资产重分类计入其他综合收益的金额||
4.其他债权投资信用减值准||
page|87
备||
5.现金流量套期储备||
6.外币财务报表折算差额||
7.其他||
归属于少数股东的其他综合收益的税后净额||
七、综合收益总额|105,109,836.98|143,342,523.83
归属于母公司所有者的综合收益总额|100,349,528.45|135,905,667.64
归属于少数股东的综合收益总额|4,760,308.53|7,436,856.19
八、每股收益：||
（一）基本每股收益|0.68|0.99
（二）稀释每股收益|0.68|0.99
