page|90
项目|附注|2021年度|2020年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||366,079,168.55|366,847,615.02
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||18,229,604.36|21,659,072.49
收到其他与经营活动有关的现金|七、78|14,208,533.71|20,692,915.40
经营活动现金流入小计||398,517,306.62|409,199,602.91
购买商品、接受劳务支付的现金||96,418,117.46|75,046,142.18
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
page|91
支付给职工及为职工支付的现金||139,187,578.38|115,789,421.55
支付的各项税费||42,579,790.06|45,765,752.18
支付其他与经营活动有关的现金|七、78|84,294,474.47|72,119,042.01
经营活动现金流出小计||362,479,960.37|308,720,357.92
经营活动产生的现金流量净额||36,037,346.25|100,479,244.99
二、投资活动产生的现金流量：|||
收回投资收到的现金||697,000,000.00|55,006,974.79
取得投资收益收到的现金||5,191,783.83|221,123.84
处置固定资产、无形资产和其他长期资产收回的现金净额||131,314.47|13,325.23
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|七、78|7,721,668.61|1,280.00
投资活动现金流入小计||710,044,766.91|55,242,703.86
购建固定资产、无形资产和其他长期资产支付的现金||40,988,962.28|8,876,883.93
投资支付的现金||1,035,070,000.00|55,000,000.00
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额||101,230,000.00|
支付其他与投资活动有关的现金|七、78||15,000,000.00
投资活动现金流出小计||1,177,288,962.28|78,876,883.93
投资活动产生的现金流量净额||-467,244,195.37|-23,634,180.07
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||286,750.00|706,637,311.54
其中：子公司吸收少数股东投资收到的现金||286,750.00|
取得借款收到的现金||105,820,829.03|190,483,510.12
收到其他与筹资活动有关的现金|||
筹资活动现金流入小计||106,107,579.03|897,120,821.66
偿还债务支付的现金||170,820,830.54|185,321,127.74
分配股利、利润或偿付利息支付的现金||16,511,942.12|21,603,065.47
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金|七、78|73,018,256.22|9,645,692.24
筹资活动现金流出小计||260,351,028.88|216,569,885.45
筹资活动产生的现金流量净额||-154,243,449.85|680,550,936.21
四、汇率变动对现金及现金等价物的影响|||
page|92
五、现金及现金等价物净增加额||-585,450,298.97|757,396,001.13
加：期初现金及现金等价物余额||904,164,439.98|146,768,438.85
六、期末现金及现金等价物余额||318,714,141.01|904,164,439.98
