page|62
项目|附注|2020 年度|2019 年度
一、营业总收入||3,329,297,918.41|3,310,864,083.33
其中：营业收入|七、61|3,329,297,918.41|3,310,864,083.33
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||2,668,115,682.12|2,792,297,025.16
其中：营业成本|七、61|2,264,070,984.57|2,160,213,689.30
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加|七、62|34,089,083.25|37,951,181.48
销售费用|七、63|172,179,694.23|410,723,752.45
管理费用|七、64|143,128,813.19|122,004,890.64
研发费用|七、65|61,678,850.75|68,644,760.63
财务费用|七、66|-7,031,743.87|-7,241,249.34
page|63
其中：利息费用||74,051.02|
利息收入||12,674,421.46|7,073,727.42
加：其他收益|七、67|7,855,300.66|2,762,594.72
投资收益（损失以“－”号填列）|七、68|-1,168,450.13|24,630.14
其中：对联营企业和合营企业的投资收益|||
以摊余成本计量的金融资产终止确认收益||-1,168,450.13|
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）|||
信用减值损失（损失以“-”号填列）|七、71|-8,664,672.20|-2,168,532.82
资产减值损失（损失以“-”号填列）|七、72|-15,172,795.06|-15,133,041.66
资产处置收益（损失以“－”号填列）|七、73|245,980.48|1,540,650.58
三、营业利润（亏损以“－”号填列）||644,277,600.04|505,593,359.13
加：营业外收入|七、74|14,510,145.58|11,433,902.06
减：营业外支出|七、75|6,357,013.71|2,404,846.36
四、利润总额（亏损总额以“－”号填列）||652,430,731.91|514,622,414.83
减：所得税费用|七、76|137,748,164.84|101,545,464.56
五、净利润（净亏损以“－”号填列）||514,682,567.07|413,076,950.27
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||514,682,567.07|413,076,950.27
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||514,682,567.07|413,076,950.27
2.少数股东损益（净亏损以“-”号填列）|||
六、其他综合收益的税后净额|||
（一）归属母公司所有者的其他综合收益的税后净额|||
1．不能重分类进损益的其他综合收益|||
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动|||
page|64
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益|||
（1）权益法下可转损益的其他综合收益|||
（2）其他债权投资公允价值变动|||
（3）金融资产重分类计入其他综合收益的金额|||
（4）其他债权投资信用减值准备|||
（5）现金流量套期储备|||
（6）外币财务报表折算差额|||
（7）其他|||
（二）归属于少数股东的其他综合收益的税后净额|||
七、综合收益总额||514,682,567.07|413,076,950.27
（一）归属于母公司所有者的综合收益总额||514,682,567.07|413,076,950.27
（二）归属于少数股东的综合收益总额|||
八、每股收益：|||
（一）基本每股收益(元/股)||1.29|1.10
（二）稀释每股收益(元/股)||1.29|1.10
