page|122
项目|附注|2021 年度|2020 年度
一、营业总收入||968,292,220.49|680,671,775.87
其中：营业收入|七、61|968,292,220.49|680,671,775.87
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||914,646,046.41|629,383,418.90
其中：营业成本|七、61|783,508,883.43|528,272,363.16
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加|七、62|7,261,859.11|5,855,241.55
销售费用|七、63|16,997,435.43|17,315,452.39
管理费用|七、64|40,671,240.41|31,449,601.75
研发费用|七、65|40,714,174.03|22,278,340.96
财务费用|七、66|25,492,454.00|24,212,419.09
其中：利息费用||17,809,868.12|17,959,673.68
利息收入||566,284.14|1,047,890.67
加：其他收益|七、67|15,469,058.48|11,917,292.04
投资收益（损失以“－”号填列）|七、68|181,157.73|555,407.07
其中：对联营企业和合营企业的投资收益|||
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号填列）|||
page|123
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）|七、70|16,741.08|
信用减值损失（损失以“-”号填列）|七、71|-1,320,812.21|-2,272,436.59
资产减值损失（损失以“-”号填列）|七、72|-1,700,954.96|-1,450,216.65
资产处置收益（损失以“－”号填列）|七、73|-149,489.37|-386,386.29
三、营业利润（亏损以“－”号填列）||66,141,874.83|59,652,016.55
加：营业外收入|七、74|43,288.31|27,456.56
减：营业外支出|七、75|713,046.11|418,516.47
四、利润总额（亏损总额以“－”号填列）||65,472,117.03|59,260,956.64
减：所得税费用|七、76|3,269,543.84|7,228,352.50
五、净利润（净亏损以“－”号填列）||62,202,573.19|52,032,604.14
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||62,202,573.19|52,032,604.14
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||63,362,228.68|52,105,260.30
2.少数股东损益（净亏损以“-”号填列）||-1,159,655.49|-72,656.16
六、其他综合收益的税后净额||726,839.86|
（一）归属母公司所有者的其他综合收益的税后净额||726,839.86|
1．不能重分类进损益的其他综合收益||726,839.86|
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动||726,839.86|
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益|||
（1）权益法下可转损益的其他综合收益|||
（2）其他债权投资公允价值变动|||
page|124
（3）金融资产重分类计入其他综合收益的金额|||
（4）其他债权投资信用减值准备|||
（5）现金流量套期储备|||
（6）外币财务报表折算差额|||
（7）其他|||
（二）归属于少数股东的其他综合收益的税后净额|||
七、综合收益总额||62,929,413.05|52,032,604.14
（一）归属于母公司所有者的综合收益总额||64,089,068.54|52,105,260.30
（二）归属于少数股东的综合收益总额||-1,159,655.49|-72,656.16
八、每股收益：|||
（一）基本每股收益(元/股)|十八、2|0.1760|0.1447
（二）稀释每股收益(元/股)|十八、2|0.1760|0.1447
