page|110
项目|2021 年度|2020 年度
一、经营活动产生的现金流量：||
销售商品、提供劳务收到的现金|3,405,821,534.63|3,234,769,172.98
客户存款和同业存放款项净增加额||
向中央银行借款净增加额||
向其他金融机构拆入资金净增加额||
收到原保险合同保费取得的现金||
收到再保业务现金净额||
保户储金及投资款净增加额||
收取利息、手续费及佣金的现金||
拆入资金净增加额||
回购业务资金净增加额||
代理买卖证券收到的现金净额||
收到的税费返还||
收到其他与经营活动有关的现金|325,083,977.40|144,830,870.21
经营活动现金流入小计|3,730,905,512.03|3,379,600,043.19
购买商品、接受劳务支付的现金|1,100,209,187.07|1,148,822,570.03
客户贷款及垫款净增加额||
存放中央银行和同业款项净增加额||
支付原保险合同赔付款项的现金||
拆出资金净增加额||
支付利息、手续费及佣金的现金||
支付保单红利的现金||
支付给职工以及为职工支付的现金|1,364,206,700.88|1,359,661,902.56
支付的各项税费|238,523,181.59|240,127,604.57
支付其他与经营活动有关的现金|37,479,929.73|129,687,553.49
经营活动现金流出小计|2,740,418,999.27|2,878,299,630.65
经营活动产生的现金流量净额|990,486,512.76|501,300,412.54
二、投资活动产生的现金流量：||
收回投资收到的现金||
取得投资收益收到的现金|41,016,789.51|36,037,936.43
处置固定资产、无形资产和其他长期资产收回的现金净额|16,678,439.87|
处置子公司及其他营业单位收到的现金净额||
收到其他与投资活动有关的现金|369,818,018.82|30,443,547.12
page|111
投资活动现金流入小计|427,513,248.20|66,481,483.55
购建固定资产、无形资产和其他长期资产支付的现金|1,576,020,187.23|2,871,428,156.11
投资支付的现金|1,209,598,630.14|
质押贷款净增加额||
取得子公司及其他营业单位支付的现金净额||
支付其他与投资活动有关的现金|300,000,000.00|19,769,096.27
投资活动现金流出小计|3,085,618,817.37|2,891,197,252.38
投资活动产生的现金流量净额|-2,658,105,569.17|-2,824,715,768.83
三、筹资活动产生的现金流量：||
吸收投资收到的现金||
其中：子公司吸收少数股东投资收到的现金||
取得借款收到的现金|3,115,284,626.94|2,275,544,467.42
收到其他与筹资活动有关的现金||
筹资活动现金流入小计|3,115,284,626.94|2,275,544,467.42
偿还债务支付的现金|47,730,000.00|904,325,094.19
分配股利、利润或偿付利息支付的现金|21,571,810.13|177,222,024.60
其中：子公司支付给少数股东的股利、利润|15,111,865.34|12,500,000.00
支付其他与筹资活动有关的现金|219,304,960.91|
筹资活动现金流出小计|288,606,771.04|1,081,547,118.79
筹资活动产生的现金流量净额|2,826,677,855.90|1,193,997,348.63
四、汇率变动对现金及现金等价物的影响|-514,699.04|-1,560,359.83
五、现金及现金等价物净增加额|1,158,544,100.45|-1,130,978,367.49
加：期初现金及现金等价物余额|271,550,948.45|1,402,529,315.94
六、期末现金及现金等价物余额|1,430,095,048.90|271,550,948.45
