page|73
项目|附注|2021年度|2020年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||1,668,408,317.28|1,986,131,988.89
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||114,531,829.26|70,607,820.86
收到其他与经营活动有关的现金||268,818,908.84|157,272,417.33
经营活动现金流入小计||2,051,759,055.38|2,214,012,227.08
购买商品、接受劳务支付的现金||1,291,634,310.90|1,231,814,703.85
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||183,760,594.86|161,079,597.44
支付的各项税费||83,481,920.80|84,377,407.30
支付其他与经营活动有关的现金||298,550,187.01|183,694,566.53
经营活动现金流出小计||1,857,427,013.57|1,660,966,275.12
经营活动产生的现金流量净额||194,332,041.81|553,045,951.96
二、投资活动产生的现金流量：|||
收回投资收到的现金|||
取得投资收益收到的现金||3,986,471.81|1,458,411.54
处置固定资产、无形资产和其||391,645.87|1,253,829.40
page|74
他长期资产收回的现金净额|||
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金||507,000,000.00|654,908,189.56
投资活动现金流入小计||511,378,117.68|657,620,430.50
购建固定资产、无形资产和其他长期资产支付的现金||261,418,381.17|382,213,491.72
投资支付的现金|||
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金||372,000,000.00|790,000,000.00
投资活动现金流出小计||633,418,381.17|1,172,213,491.72
投资活动产生的现金流量净额||-122,040,263.49|-514,593,061.22
三、筹资活动产生的现金流量：|||
吸收投资收到的现金|||71,096,800.00
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金||200,000,000.00|120,000,000.00
收到其他与筹资活动有关的现金|||40,000,000.00
筹资活动现金流入小计||200,000,000.00|231,096,800.00
偿还债务支付的现金||250,100,000.00|36,000,000.00
分配股利、利润或偿付利息支付的现金||71,716,580.90|62,376,530.57
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金||2,511,085.71|102,609,375.97
筹资活动现金流出小计||324,327,666.61|200,985,906.54
筹资活动产生的现金流量净额||-124,327,666.61|30,110,893.46
四、汇率变动对现金及现金等价物的影响||-7,684,237.25|-18,018,722.45
五、现金及现金等价物净增加额||-59,720,125.54|50,545,061.75
加：期初现金及现金等价物余额||139,532,187.94|88,987,126.19
六、期末现金及现金等价物余额||79,812,062.40|139,532,187.94
