page|132
项目|附注|2020年度|2019年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||779,796,899.93|461,325,406.40
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还|||
收到其他与经营活动有关的现金|七、78（1）|26,572,420.30|23,703,263.13
经营活动现金流入小计||806,369,320.23|485,028,669.53
购买商品、接受劳务支付的现金||87,024,609.42|52,469,284.31
page|133
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||123,640,201.39|107,792,176.19
支付的各项税费||99,811,154.15|82,302,537.92
支付其他与经营活动有关的现金|七、78（2）|95,756,508.85|87,576,259.83
经营活动现金流出小计||406,232,473.81|330,140,258.25
经营活动产生的现金流量净额||400,136,846.42|154,888,411.28
二、投资活动产生的现金流量：|||
收回投资收到的现金||686,000,000.00|756,000,000.00
取得投资收益收到的现金||18,669,718.64|19,062,621.00
处置固定资产、无形资产和其他长期资产收回的现金净额||29,920.00|
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|||
投资活动现金流入小计||704,699,638.64|775,062,621.00
购建固定资产、无形资产和其他长期资产支付的现金||111,595,863.27|137,735,679.53
投资支付的现金||1,783,400,000.00|1,261,050,000.00
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|||
投资活动现金流出小计||1,894,995,863.27|1,398,785,679.53
投资活动产生的现金流量净额||-1,190,296,224.63|-623,723,058.53
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||1,158,257,900.00|
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金||60,000,000.00|
收到其他与筹资活动有关的现金|七、78（6）||
筹资活动现金流入小计||1,218,257,900.00|
偿还债务支付的现金|||
page|134
分配股利、利润或偿付利息支付的现金||368,958.33|85,752,253.91
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金||12,165,062.50|
筹资活动现金流出小计||12,534,020.83|85,752,253.91
筹资活动产生的现金流量净额||1,205,723,879.17|-85,752,253.91
四、汇率变动对现金及现金等价物的影响|||
五、现金及现金等价物净增加额||415,564,500.96|-554,586,901.16
加：期初现金及现金等价物余额||56,043,080.57|610,629,981.73
六、期末现金及现金等价物余额||471,607,581.53|56,043,080.57
