page|82
项目|附注|2021 年度|2020 年度
一、营业总收入||5,296,565,111.42|5,799,015,442.74
其中：营业收入|七、61|5,296,565,111.42|5,799,015,442.74
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||4,295,208,593.81|4,701,264,873.93
其中：营业成本|七、61|3,424,112,837.89|3,758,557,933.98
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加|七、62|30,793,963.55|28,115,101.64
销售费用|七、63|119,104,958.99|134,261,554.11
管理费用|七、64|275,836,819.22|292,442,690.43
研发费用|七、65|138,780,056.60|131,032,749.30
财务费用|七、66|306,579,957.56|356,854,844.47
其中：利息费用||291,933,643.76|306,348,772.28
利息收入||18,108,100.77|13,183,640.52
加：其他收益|七、67|67,552,557.79|74,636,109.54
投资收益（损失以“－”号填列）|七、68|31,276,272.03|56,437,766.96
其中：对联营企业和合营企业的投资收益||-5,186,515.61|351,156.24
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）|||
信用减值损失（损失以“-”号填列）  七、71||-7,279,349.17|-33,477,518.34
资产减值损失（损失以“-”号填列）  七、72||13,248,890.96|-40,930,573.33
资产处置收益（损失以“－”号填列）  七、73||34,447,256.95|-700,473.91
三、营业利润（亏损以“－”号填列）||1,140,602,146.17|1,153,715,879.73
加：营业外收入|七、74|3,334,591.50|32,452,240.76
减：营业外支出|七、75|28,730,132.72|44,927,845.09
四、利润总额（亏损总额以“－”号填列）||1,115,206,604.95|1,141,240,275.40
减：所得税费用|七、76|183,182,707.45|139,694,766.85
五、净利润（净亏损以“－”号填列）||932,023,897.50|1,001,545,508.55
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||932,023,897.50|1,001,545,508.55
2.终止经营净利润（净亏损以“－”号填列）|||
page|83
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||930,473,383.00|997,178,080.50
2.少数股东损益（净亏损以“-”号填列）||1,550,514.50|4,367,428.05
六、其他综合收益的税后净额||-4,142,877.30|-546,025.50
（一）归属母公司所有者的其他综合收益的税后净额||-4,142,877.30|-546,025.50
1．不能重分类进损益的其他综合收益|||
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动|||
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益||-4,142,877.30|-546,025.50
（1）权益法下可转损益的其他综合收益|||
（2）其他债权投资公允价值变动|||
（3）金融资产重分类计入其他综合收益的金额|||
（4）其他债权投资信用减值准备|||
（5）现金流量套期储备|||
（6）外币财务报表折算差额||-4,142,877.30|-546,025.50
（7）其他|||
（二）归属于少数股东的其他综合收益的税后净额|||
七、综合收益总额||927,881,020.20|1,000,999,483.05
（一）归属于母公司所有者的综合收益总额||926,330,505.70|996,632,055.00
（二）归属于少数股东的综合收益总额||1,550,514.50|4,367,428.05
八、每股收益：|||
（一）基本每股收益(元/股)||0.51|0.57
（二）稀释每股收益(元/股)||0.51|0.53
