page|86
项目|附注|2021年度|2020年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||4,944,501,943.81|4,938,429,918.82
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||116,248,994.87|72,889,552.45
收到其他与经营活动有关的现金|七、78|233,349,800.32|156,410,402.30
经营活动现金流入小计||5,294,100,739.00|5,167,729,873.57
购买商品、接受劳务支付的现金||3,212,393,893.98|2,585,078,832.20
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||423,084,127.67|429,464,210.52
支付的各项税费||314,752,681.08|279,998,821.54
支付其他与经营活动有关的现金|七、78|288,554,935.35|650,651,758.78
经营活动现金流出小计||4,238,785,638.08|3,945,193,623.04
经营活动产生的现金流量净额||1,055,315,100.92|1,222,536,250.53
二、投资活动产生的现金流量：|||
收回投资收到的现金||10,238,154,615.04|8,782,302,738.56
取得投资收益收到的现金||52,426,490.91|60,628,034.50
处置固定资产、无形资产和其||15,937,142.00|11,227,862.62
page|87
他长期资产收回的现金净额|||
处置子公司及其他营业单位收到的现金净额||12,156,378.81|7,158,613.10
收到其他与投资活动有关的现金|七、78|185,884,867.00|37,580,000.00
投资活动现金流入小计||10,504,559,493.76|8,898,897,248.78
购建固定资产、无形资产和其他长期资产支付的现金||406,006,258.13|176,411,993.67
投资支付的现金||10,107,977,565.86|9,751,964,979.41
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|七、78||
投资活动现金流出小计||10,513,983,823.99|9,928,376,973.08
投资活动产生的现金流量净额||-9,424,330.23|-1,029,479,724.30
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||13,500,000.00|1,500,000.00
其中：子公司吸收少数股东投资收到的现金||13,500,000.00|
取得借款收到的现金||1,732,734,907.92|2,780,038,901.87
收到其他与筹资活动有关的现金|七、78||35,000,000.00
筹资活动现金流入小计||1,746,234,907.92|2,816,538,901.87
偿还债务支付的现金||2,166,840,888.10|1,929,675,653.76
分配股利、利润或偿付利息支付的现金||340,130,506.18|269,085,630.43
其中：子公司支付给少数股东的股利、利润||660,000.00|2,640,000.00
支付其他与筹资活动有关的现金|七、78|111,393,944.44|273,361,797.66
筹资活动现金流出小计||2,618,365,338.72|2,472,123,081.85
筹资活动产生的现金流量净额||-872,130,430.80|344,415,820.02
四、汇率变动对现金及现金等价物的影响||-18,653,932.53|-41,765,322.88
五、现金及现金等价物净增加额||155,106,407.36|495,707,023.37
加：期初现金及现金等价物余额||2,322,459,321.70|1,826,752,298.33
六、期末现金及现金等价物余额||2,477,565,729.06|2,322,459,321.70
