page|85
项目|2020 年度|2019 年度
一、营业总收入|1,875,342,223.97|1,247,341,573.24
其中：营业收入|1,875,342,223.97|1,247,341,573.24
利息收入||
已赚保费||
手续费及佣金收入||
二、营业总成本|1,741,510,528.98|1,154,260,765.08
其中：营业成本|1,586,613,452.76|1,038,483,594.28
利息支出||
手续费及佣金支出||
退保金||
赔付支出净额||
提取保险责任合同准备金净额||
保单红利支出||
page|86
分保费用||
税金及附加|7,398,390.57|6,596,105.01
销售费用|54,252,428.79|38,452,756.05
管理费用|43,983,609.98|32,667,220.86
研发费用|31,483,642.85|24,238,893.78
财务费用|17,779,004.03|13,822,195.10
其中：利息费用|19,251,368.45|14,008,628.79
利息收入|2,021,143.83|1,072,018.50
加：其他收益|13,384,665.12|5,538,115.95
投资收益（损失以“－”号填列）|6,389,213.86|6,314,021.08
其中：对联营企业和合营企业的投资收益|6,888,359.61|6,273,351.39
以摊余成本计量的金融资产终止确认收益||
汇兑收益（损失以“-”号填列）||
净敞口套期收益（损失以“－”号填列）||
公允价值变动收益（损失以“－”号填列）||
信用减值损失（损失以“-”号填列）|-9,462,156.88|-11,786,355.30
资产减值损失（损失以“-”号填列）|51,793.22|-455,833.90
资产处置收益（损失以“-”号填列）|-847,977.44|-232,223.39
三、营业利润（亏损以“－”号填列）|143,347,232.87|92,458,532.60
加：营业外收入|389,860.66|26,857.16
减：营业外支出|69,805.65|95,961.41
四、利润总额（亏损总额以“－”号填列）|143,667,287.88|92,389,428.35
减：所得税费用|15,890,363.76|7,370,892.43
五、净利润（净亏损以“－”号填列）|127,776,924.12|85,018,535.92
（一）按经营持续性分类||
1.持续经营净利润（净亏损以“－”号填列）|127,776,924.12|85,018,535.92
2.终止经营净利润（净亏损以“－”号填列）||
（二）按所有权归属分类||
1.归属于母公司股东的净利润|101,292,165.29|66,562,444.36
2.少数股东损益|26,484,758.83|18,456,091.56
六、其他综合收益的税后净额||
归属母公司所有者的其他综合收益的税后净额||
（一）不能重分类进损益的其他综合收益||
page|87
1.重新计量设定受益计划变动额||
2.权益法下不能转损益的其他综合收益||
3.其他权益工具投资公允价值变动||
4.企业自身信用风险公允价值变动||
5.其他||
（二）将重分类进损益的其他综合收益||
1.权益法下可转损益的其他综合收益||
2.其他债权投资公允价值变动||
3.金融资产重分类计入其他综合收益的金额||
4.其他债权投资信用减值准备||
5.现金流量套期储备||
6.外币财务报表折算差额||
7.其他||
归属于少数股东的其他综合收益的税后净额||
七、综合收益总额|127,776,924.12|85,018,535.92
归属于母公司所有者的综合收益总额|101,292,165.29|66,562,444.36
归属于少数股东的综合收益总额|26,484,758.83|18,456,091.56
八、每股收益：||
（一）基本每股收益|0.56|0.37
（二）稀释每股收益|0.56|0.37
