page|57
项目|附注|2020 年度|2019 年度
一、营业总收入|（七）40|25,222,715,966|22,563,236,819
其中：营业收入||25,222,715,966|22,563,236,819
二、营业总成本||24,093,521,101|21,320,133,580
其中：营业成本|（七）40|18,712,364,564|15,504,696,954
税金及附加|（七）41|86,338,476|86,917,872
销售费用|（七）42|4,308,682,900|4,860,231,451
管理费用|（七）43|820,001,592|695,581,365
研发费用|（七）44|72,844,897|68,140,427
page|58
财务费用|（七）45|93,288,672|104,565,511
其中：利息费用||102,094,470|147,932,424
利息收入||34,240,786|62,010,395
加：其他收益|（七）46|201,119,025|79,852,477
投资收益（损失以“－”号填列）|（七）47|6,163,496|3,140,576
其中：对联营企业和合营企业的投资收益||-2,535,805|3,140,576
信用减值损失（损失以“-”号填列）|（七）48|-100,561,997|-7,932,047
资产减值损失（损失以“-”号填列）|（七）49|-44,151,589|-195,585,974
资产处置收益（损失以“－”号填列）|（七）50|4,614,701|12,593,867
三、营业利润（亏损以“－”号填列）||1,196,378,501|1,135,172,138
加：营业外收入|（七）51|33,668,395|19,032,931
减：营业外支出|（七）52|73,135,056|80,427,647
四、利润总额（亏损总额以“－”号填列）||1,156,911,840|1,073,777,422
减：所得税费用|（七）53|371,769,878|391,325,059
五、净利润（净亏损以“－”号填列）||785,141,962|682,452,363
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||785,141,962|682,452,363
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||607,590,306|498,407,011
2.少数股东损益（净亏损以“-”号填列）||177,551,656|184,045,352
六、其他综合收益的税后净额|（七）54|253,321,700|82,248,230
（一）归属母公司所有者的其他综合收益的税后净额||112,424,060|4,498,639
1．不能重分类进损益的其他综合收益|||
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
2．将重分类进损益的其他综合收益||112,424,060|4,498,639
（1）现金流量套期储备||79,186,559|27,385,899
（2）外币财务报表折算差额||33,237,501|-22,887,260
（二）归属于少数股东的其他综合收益的税后净额||140,897,640|77,749,591
七、综合收益总额||1,038,463,662|764,700,593
（一）归属于母公司所有者的综合收益总额||720,014,366|502,905,650
page|59
（二）归属于少数股东的综合收益总额||318,449,296|261,794,943
八、每股收益：|||
（一）基本每股收益(元/股)||0.50|0.41
（二）稀释每股收益(元/股)||0.50|0.41
