page|60
项目|附注|2020年度|2019年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||29,932,997,479|24,928,368,404
收到的税费返还||311,894,365|308,875,875
收到其他与经营活动有关的现金|（七）55（1）|627,817,392|137,192,349
经营活动现金流入小计||30,872,709,236|25,374,436,628
购买商品、接受劳务支付的现金||21,747,580,779|15,838,792,355
支付给职工及为职工支付的现金||3,013,903,693|2,888,927,295
支付的各项税费||855,312,098|904,865,527
支付其他与经营活动有关的现金|（七）55（2）|3,097,317,523|3,332,135,570
经营活动现金流出小计||28,714,114,093|22,964,720,747
经营活动产生的现金流量净额|（七）56（1）|2,158,595,143|2,409,715,881
二、投资活动产生的现金流量：|||
取得投资收益收到的现金||6,457,906|1,500,000
处置固定资产、无形资产和其他长期资产收回的现金净额||293,901,451|308,251,030
处置子公司及其他营业单位收到的现金净额||200,000|
收到其他与投资活动有关的现金|||
投资活动现金流入小计||300,559,357|309,751,030
购建固定资产、无形资产和其他长期资产支付的现金||1,879,736,508|2,052,789,286
投资支付的现金||49,000,000|
取得子公司及其他营业单位支付的现金净额|（七）56（2）|221,608,055|85,551,298
投资活动现金流出小计||2,150,344,563|2,138,340,584
投资活动产生的现金流量净额||-1,849,785,206|-1,828,589,554
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||651,833,518|
其中：子公司吸收少数股东投资收到的现金||651,833,518|
取得借款收到的现金||2,936,053,861|5,920,047,559
收到其他与筹资活动有关的现金|||
筹资活动现金流入小计||3,587,887,379|5,920,047,559
偿还债务支付的现金||3,143,019,897|7,771,721,729
分配股利、利润或偿付利息支付的现金||279,989,520|318,349,495
其中：子公司支付给少数股东的股利、利润||12,788,600|12,788,600
筹资活动现金流出小计||3,423,009,417|8,090,071,224
筹资活动产生的现金流量净额||164,877,962|-2,170,023,665
四、汇率变动对现金及现金等价物的影响||-4,339,703|1,244,740
五、现金及现金等价物净增加额||469,348,196|-1,587,652,598
加：期初现金及现金等价物余额|（七）56（4）|2,480,002,990|4,067,655,588
六、期末现金及现金等价物余额|（七）56（4）|2,949,351,186|2,480,002,990
