page|155
项目|2021 年度|2020 年度
一、经营活动产生的现金流量：||
销售商品、提供劳务收到的现金|917,247,868.70|888,874,675.51
客户存款和同业存放款项净增加额||
向中央银行借款净增加额||
向其他金融机构拆入资金净增加额||
收到原保险合同保费取得的现金||
收到再保业务现金净额||
保户储金及投资款净增加额||
收取利息、手续费及佣金的现金||
拆入资金净增加额||
回购业务资金净增加额||
代理买卖证券收到的现金净额||
收到的税费返还|2,859,129.69|1,267,967.68
收到其他与经营活动有关的现金|163,545,300.86|337,973,994.75
经营活动现金流入小计|1,083,652,299.25|1,228,116,637.94
购买商品、接受劳务支付的现金|553,037,680.98|553,382,996.97
page|156
客户贷款及垫款净增加额||
存放中央银行和同业款项净增加额||
支付原保险合同赔付款项的现金||
拆出资金净增加额||
支付利息、手续费及佣金的现金||
支付保单红利的现金||
支付给职工以及为职工支付的现金|309,290,468.92|243,934,512.21
支付的各项税费|41,279,941.95|39,866,534.78
支付其他与经营活动有关的现金|76,465,203.34|135,534,997.65
经营活动现金流出小计|980,073,295.19|972,719,041.61
经营活动产生的现金流量净额|103,579,004.06|255,397,596.33
二、投资活动产生的现金流量：||
收回投资收到的现金|38,674,880.33|41,964,787.42
取得投资收益收到的现金|109,678,614.51|65,776,700.93
处置固定资产、无形资产和其他长期资产收回的现金净额|0.00|131,269,782.79
处置子公司及其他营业单位收到的现金净额|153,164,132.18|125,984,931.60
收到其他与投资活动有关的现金||
投资活动现金流入小计|301,517,627.02|364,996,202.74
购建固定资产、无形资产和其他长期资产支付的现金|693,981,737.42|347,236,894.92
投资支付的现金|177,789,872.43|17,286,768.00
质押贷款净增加额||
取得子公司及其他营业单位支付的现金净额||
支付其他与投资活动有关的现金||
投资活动现金流出小计|871,771,609.85|364,523,662.92
投资活动产生的现金流量净额|-570,253,982.83|472,539.82
三、筹资活动产生的现金流量：||
吸收投资收到的现金|2,610,385,048.72|3,000,000.00
其中：子公司吸收少数股东投资收到的现金|269,857,070.37|3,000,000.00
取得借款收到的现金|97,428,400.50|200,921,834.04
page|157
收到其他与筹资活动有关的现金|54,946,543.46|303,518,924.75
筹资活动现金流入小计|2,762,759,992.68|507,440,758.79
偿还债务支付的现金|280,697,926.42|376,965,366.08
分配股利、利润或偿付利息支付的现金|47,511,446.64|39,628,635.47
其中：子公司支付给少数股东的股利、利润||
支付其他与筹资活动有关的现金|63,870,857.56|62,612,874.21
筹资活动现金流出小计|392,080,230.62|479,206,875.76
筹资活动产生的现金流量净额|2,370,679,762.06|28,233,883.03
四、汇率变动对现金及现金等价物的影响|-48,569,397.83|19,963,189.73
五、现金及现金等价物净增加额|1,855,435,385.46|304,067,208.91
加：期初现金及现金等价物余额|952,961,665.46|648,894,456.55
六、期末现金及现金等价物余额|2,808,397,050.92|952,961,665.46
