page|74
项目|附注|2020年度|2019年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||1,623,586,651.64|1,588,026,319.24
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||97,729.79|202,091.42
收到其他与经营活动有关的现金|七、78|30,653,964.46|45,204,472.94
经营活动现金流入小计||1,654,338,345.89|1,633,432,883.60
购买商品、接受劳务支付的现金||1,082,640,882.84|935,984,782.94
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||223,183,666.82|227,167,915.93
支付的各项税费||79,344,265.47|85,340,230.31
支付其他与经营活动有关的现金|七、78|58,554,246.43|83,618,641.41
经营活动现金流出小计||1,443,723,061.56|1,332,111,570.59
经营活动产生的现金流量净额||210,615,284.33|301,321,313.01
二、投资活动产生的现金流量：|||
收回投资收到的现金|||17,110,000.00
取得投资收益收到的现金||10,376,861.16|10,376,861.16
处置固定资产、无形资产和其他长期资产收回的现金净额||822,435.84|897,362.67
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|七、78||
投资活动现金流入小计||11,199,297.00|28,384,223.83
购建固定资产、无形资产和其他长期资||147,806,352.43|171,090,751.68
page|75
产支付的现金|||
投资支付的现金||70,000,000.00|
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|七、78|15,504,300.00|
投资活动现金流出小计||233,310,652.43|171,090,751.68
投资活动产生的现金流量净额||-222,111,355.43|-142,706,527.85
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||365,880,486.80|
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金||184,000,000.00|169,250,000.00
收到其他与筹资活动有关的现金|七、78||
筹资活动现金流入小计||549,880,486.80|169,250,000.00
偿还债务支付的现金||223,750,000.00|223,630,000.00
分配股利、利润或偿付利息支付的现金||29,078,362.71|31,164,742.48
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金|七、78||2,547,169.81
筹资活动现金流出小计||252,828,362.71|257,341,912.29
筹资活动产生的现金流量净额||297,052,124.09|-88,091,912.29
四、汇率变动对现金及现金等价物的影响|||
五、现金及现金等价物净增加额||285,556,052.99|70,522,872.87
加：期初现金及现金等价物余额||169,815,314.39|99,292,441.52
六、期末现金及现金等价物余额||455,371,367.38|169,815,314.39
