page|137
项目|附注|2020年度|2019年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||11,011,535,266.40|19,461,514,128.11
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||389,954,315.59|72,197,440.01
收到其他与经营活动有关的现金|注释51|1,135,089,117.63|1,467,164,517.54
经营活动现金流入小计||12,536,578,699.62|21,000,876,085.66
购买商品、接受劳务支付的现金||7,689,854,845.34|11,622,702,181.24
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
page|138
项目|附注|2020年度|2019年度
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||2,539,559,656.68|3,127,554,594.59
支付的各项税费||1,093,308,063.13|2,268,051,269.86
支付其他与经营活动有关的现金|注释51|601,203,312.28|1,245,820,183.82
经营活动现金流出小计||11,923,925,877.43|18,264,128,229.51
经营活动产生的现金流量净额||612,652,822.19|2,736,747,856.15
二、投资活动产生的现金流量：|||
收回投资收到的现金||2,416,046,239.76|3,447,148.54
取得投资收益收到的现金||70,660,542.93|120,869.47
处置固定资产、无形资产和其他长期资产收回的现金净额||20,407,827.32|767,676,638.26
处置子公司及其他营业单位收到的现金净额|||949,695,660.71
收到其他与投资活动有关的现金|注释51||18,020,181.03
投资活动现金流入小计||2,507,114,610.01|1,738,960,498.01
购建固定资产、无形资产和其他长期资产支付的现金||587,934,765.79|3,758,904,376.31
投资支付的现金||2,508,804,438.22|7,514,338,398.30
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|注释51||
page|139
项目|附注|2020年度|2019年度
投资活动现金流出小计||3,096,739,204.01|11,273,242,774.61
投资活动产生的现金流量净额||-589,624,594.00|-9,534,282,276.60
三、筹资活动产生的现金流量：|||
吸收投资收到的现金|||3,091,059,579.60
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金||12,431,284,735.70|12,540,526,930.79
收到其他与筹资活动有关的现金|注释51|13,314,390.00|
筹资活动现金流入小计||12,444,599,125.70|15,631,586,510.39
偿还债务支付的现金||10,879,300,844.87|7,377,808,314.48
分配股利、利润或偿付利息支付的现金||871,920,565.88|497,233,392.88
其中：子公司支付给少数股东的股利、利润|||3,128,654.69
支付其他与筹资活动有关的现金|注释51|434,408,774.26|1,063,108,435.16
筹资活动现金流出小计||12,185,630,185.01|8,938,150,142.52
筹资活动产生的现金流量净额||258,968,940.69|6,693,436,367.87
四、汇率变动对现金及现金等价物的影响||-34,749,117.92|20,015,453.51
五、现金及现金等价物净增加额||247,248,050.96|-84,082,599.07
加：期初现金及现金等价物余额||1,307,280,484.04|1,391,363,083.11
六、期末现金及现金等价物余额||1,554,528,535.00|1,307,280,484.04
