page|74
项目|附注|2021年度|2020年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||5,259,217,123.98|4,800,134,952.46
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||2,308,375.86|736,261.11
收到其他与经营活动有关的现金||1,742,022,399.10|1,579,310,855.50
经营活动现金流入小计||7,003,547,898.94|6,380,182,069.07
购买商品、接受劳务支付的现金||4,596,275,102.04|3,944,423,274.75
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||430,448,375.16|372,183,667.10
支付的各项税费||47,754,603.26|100,845,567.20
支付其他与经营活动有关的现金||1,855,471,428.79|2,043,152,406.65
经营活动现金流出小计||6,929,949,509.25|6,460,604,915.70
经营活动产生的现金流量净额||73,598,389.69|-80,422,846.63
二、投资活动产生的现金流量：|||
收回投资收到的现金||450,000,000.00|1,000,000,000.00
取得投资收益收到的现金||17,315,194.54|80,986,164.98
处置固定资产、无形资产和其他长期资产收回的现金净额||1,909,841.72|17,194,739.28
处置子公司及其他营业单位收到的现金净额|||
page|75
收到其他与投资活动有关的现金||20,000,000.00|1,425,456,125.00
投资活动现金流入小计||489,225,036.26|2,523,637,029.26
购建固定资产、无形资产和其他长期资产支付的现金||90,015,747.11|146,825,991.75
投资支付的现金||351,999,983.47|1,522,540,000.00
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|||1,106,062,668.40
投资活动现金流出小计||442,015,730.58|2,775,428,660.15
投资活动产生的现金流量净额||47,209,305.68|-251,791,630.89
三、筹资活动产生的现金流量：|||
吸收投资收到的现金|||
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金|||
收到其他与筹资活动有关的现金|||
筹资活动现金流入小计|||
偿还债务支付的现金|||
分配股利、利润或偿付利息支付的现金||26,057,229.13|45,293,372.20
其中：子公司支付给少数股东的股利、利润||16,327,069.94|1,934,694.46
支付其他与筹资活动有关的现金||7,454,698.51|16,996,611.99
筹资活动现金流出小计||33,511,927.64|62,289,984.19
筹资活动产生的现金流量净额||-33,511,927.64|-62,289,984.19
四、汇率变动对现金及现金等价物的影响|||56.70
五、现金及现金等价物净增加额||87,295,767.73|-394,504,405.01
加：期初现金及现金等价物余额||1,311,141,148.17|1,705,645,553.18
六、期末现金及现金等价物余额||1,398,436,915.90|1,311,141,148.17
