page|82
项目|2019 年度|2018 年度
一、经营活动产生的现金流量：||
销售商品、提供劳务收到的现金|5,369,301,880.00|4,484,386,068.61
客户存款和同业存放款项净增加额||
向中央银行借款净增加额||
向其他金融机构拆入资金净增加额||
收到原保险合同保费取得的现金||
收到再保业务现金净额||
保户储金及投资款净增加额||
收取利息、手续费及佣金的现金||
拆入资金净增加额||
回购业务资金净增加额||
代理买卖证券收到的现金净额||
收到的税费返还|73,403,834.43|35,325,241.53
收到其他与经营活动有关的现金|139,171,756.04|164,374,130.89
经营活动现金流入小计|5,581,877,470.47|4,684,085,441.03
购买商品、接受劳务支付的现金|2,584,321,759.16|1,953,785,084.44
客户贷款及垫款净增加额||
存放中央银行和同业款项净增加额||
支付原保险合同赔付款项的现金||
拆出资金净增加额||
支付利息、手续费及佣金的现金||
支付保单红利的现金||
page|83
支付给职工以及为职工支付的现金|745,411,045.34|588,795,751.33
支付的各项税费|480,727,894.17|529,932,055.79
支付其他与经营活动有关的现金|305,352,798.77|329,604,684.72
经营活动现金流出小计|4,115,813,497.44|3,402,117,576.28
经营活动产生的现金流量净额|1,466,063,973.03|1,281,967,864.75
二、投资活动产生的现金流量：||
收回投资收到的现金||
取得投资收益收到的现金|9,168,915.49|7,282,987.64
处置固定资产、无形资产和其他长期资产收回的现金净额|11,240,154.51|12,964,256.97
处置子公司及其他营业单位收到的现金净额||
收到其他与投资活动有关的现金|70,200,000.00|686,800,000.00
投资活动现金流入小计|90,609,070.00|707,047,244.61
购建固定资产、无形资产和其他长期资产支付的现金|1,249,580,131.86|398,938,834.02
投资支付的现金||750,000.00
质押贷款净增加额||
取得子公司及其他营业单位支付的现金净额||
支付其他与投资活动有关的现金||657,000,000.00
投资活动现金流出小计|1,249,580,131.86|1,056,688,834.02
投资活动产生的现金流量净额|-1,158,971,061.86|-349,641,589.41
三、筹资活动产生的现金流量：||
吸收投资收到的现金|7,344,650.00|5,913,688.40
其中：子公司吸收少数股东投资收到的现金|7,344,650.00|5,913,688.40
取得借款收到的现金|427,000,000.00|533,268,000.00
收到其他与筹资活动有关的现金||
筹资活动现金流入小计|434,344,650.00|539,181,688.40
偿还债务支付的现金|453,333,250.00|1,138,901,600.00
分配股利、利润或偿付利息支付的现金|291,216,554.55|205,747,011.21
其中：子公司支付给少数股东的股利、利润|33,464,001.20|24,610,139.35
支付其他与筹资活动有关的现金|1,135,920.00|20,346,420.00
筹资活动现金流出小计|745,685,724.55|1,364,995,031.21
筹资活动产生的现金流量净额|-311,341,074.55|-825,813,342.81
四、汇率变动对现金及现金等价物的影响|-1,386,944.47|2,131,911.13
五、现金及现金等价物净增加额|-5,635,107.85|108,644,843.66
page|84
加：期初现金及现金等价物余额|1,143,675,953.46|1,035,031,109.80
六、期末现金及现金等价物余额|1,138,040,845.61|1,143,675,953.46
