page|133
项目|附注|2021年度|2020年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||1,331,225,835.55|1,084,010,544.07
page|134
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||4,953,453.26|9,553,554.42
收到其他与经营活动有关的现金|七、78|37,461,673.57|32,013,873.04
经营活动现金流入小计||1,373,640,962.38|1,125,577,971.53
购买商品、接受劳务支付的现金||656,751,226.09|490,298,995.74
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||261,060,885.19|200,959,922.24
支付的各项税费||84,985,857.17|62,292,795.85
支付其他与经营活动有关的现金|七、78|111,225,063.89|89,870,305.95
经营活动现金流出小计||1,114,023,032.34|843,422,019.78
经营活动产生的现金流量净额||259,617,930.04|282,155,951.75
二、投资活动产生的现金流量：|||
收回投资收到的现金||545,000,000.00|20,000,000.00
取得投资收益收到的现金||3,265,804.32|189,041.10
处置固定资产、无形资产和其他长期资产收回的现金净额|||209,000.00
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|七、78||1,238,548.66
投资活动现金流入小计||548,265,804.32|21,636,589.76
page|135
购建固定资产、无形资产和其他长期资产支付的现金||372,661,352.60|189,392,930.48
投资支付的现金||636,684,608.00|
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|||
投资活动现金流出小计||1,009,345,960.60|189,392,930.48
投资活动产生的现金流量净额||(461,080,156.28)|(167,756,340.72)
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||566,442,240.00|
其中：子公司吸收少数股东投资收到的现金||4,681,216.00|
取得借款收到的现金||367,960,178.78|660,000,000.00
收到其他与筹资活动有关的现金|七、78|547,943.68|14,737,966.16
筹资活动现金流入小计||934,950,362.46|674,737,966.16
偿还债务支付的现金||449,000,000.00|622,098,987.27
分配股利、利润或偿付利息支付的现金||10,901,229.54|36,232,109.29
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金|七、78|27,503,324.37|25,169,414.35
筹资活动现金流出小计||487,404,553.91|683,500,510.91
筹资活动产生的现金流量净额||447,545,808.55|(8,762,544.75)
四、汇率变动对现金及现金等价物的影响||(1,408,208.23)|(2,606,125.90)
五、现金及现金等价物净增加额||244,675,374.08|103,030,940.38
加：期初现金及现金等价物余额||229,181,251.62|126,150,311.24
六、期末现金及现金等价物余额||473,856,625.70|229,181,251.62
