page|67
项目|附注|2019 年度|2018 年度
一、营业总收入|61|1,027,475,295.68|951,181,810.60
其中：营业收入|61|1,027,475,295.68|951,181,810.60
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||879,063,066.56|831,981,860.74
page|68
其中：营业成本|61|744,447,392.47|705,020,236.37
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加|62|6,356,800.62|5,708,105.46
销售费用|63|21,057,591.56|19,441,958.21
管理费用|64|56,342,746.05|56,292,008.22
研发费用|65|51,057,495.04|45,118,410.48
财务费用|66|-198,959.18|401,142.00
其中：利息费用||1,782,397.47|1,120,719.61
利息收入||-1,078,956.12|-1,165,285.58
加：其他收益|67|10,543,110.59|8,886,656.97
投资收益（损失以“－”号填列）|68|12,634,553.49|12,069,491.49
其中：对联营企业和合营企业的投资收益|||
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）|||
信用减值损失（损失以“-”号填列）|71|-472,736.27|
资产减值损失（损失以“-”号填列）|72|-24,726,200.98|-27,583,870.06
资产处置收益（损失以“－”号填列）|73||2,561.12
三、营业利润（亏损以“－”号填列）||146,390,955.95|112,574,789.38
加：营业外收入|74|269,210.09|2,373,344.55
减：营业外支出|75|1,708,062.11|581,135.76
四、利润总额（亏损总额以“－”号填列）||144,952,103.93|114,366,998.17
减：所得税费用|76|17,228,232.53|12,381,087.82
五、净利润（净亏损以“－”号填列）||127,723,871.40|101,985,910.35
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||127,723,871.40|101,985,910.35
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||127,162,144.37|101,569,099.47
page|69
2.少数股东损益（净亏损以“-”号填列）||561,727.03|416,810.88
六、其他综合收益的税后净额||-0.02|
（一）归属母公司所有者的其他综合收益的税后净额||-0.02|
1．不能重分类进损益的其他综合收益|||
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动|||
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益||-0.02|
（1）权益法下可转损益的其他综合收益|||
（2）其他债权投资公允价值变动|||
（3）可供出售金融资产公允价值变动损益|||
（4）金融资产重分类计入其他综合收益的金额|||
（5）持有至到期投资重分类为可供出售金融资产损益|||
（6）其他债权投资信用减值准备|||
（7）现金流量套期储备（现金流量套期损益的有效部分）|||
（8）外币财务报表折算差额||-0.02|
（9）其他|||
（二）归属于少数股东的其他综合收益的税后净额|||
七、综合收益总额||127,723,871.38|101,985,910.35
（一）归属于母公司所有者的综合收益总额||127,162,144.35|101,569,099.47
（二）归属于少数股东的综合收益总额||561,727.03|416,810.88
八、每股收益：|||
（一）基本每股收益(元/股)||0.79|0.63
（二）稀释每股收益(元/股)||0.79|0.63
