page|123
项目|2021 年度|2020 年度
一、经营活动产生的现金流量：||
销售商品、提供劳务收到的现金|2,010,531,138.30|1,701,149,431.76
客户存款和同业存放款项净增加额||
向中央银行借款净增加额||
向其他金融机构拆入资金净增加额||
收到原保险合同保费取得的现金||
收到再保业务现金净额||
保户储金及投资款净增加额||
page|124
收取利息、手续费及佣金的现金||
拆入资金净增加额||
回购业务资金净增加额||
代理买卖证券收到的现金净额||
收到的税费返还|541,977.17|4,250,193.57
收到其他与经营活动有关的现金|152,290,339.02|231,215,669.04
经营活动现金流入小计|2,163,363,454.49|1,936,615,294.37
购买商品、接受劳务支付的现金|609,319,759.55|467,867,031.54
客户贷款及垫款净增加额||
存放中央银行和同业款项净增加额||
支付原保险合同赔付款项的现金||
拆出资金净增加额||
支付利息、手续费及佣金的现金||
支付保单红利的现金||
支付给职工以及为职工支付的现金|275,139,943.78|218,735,205.01
支付的各项税费|199,270,139.21|202,532,134.05
支付其他与经营活动有关的现金|816,220,523.65|847,280,903.51
经营活动现金流出小计|1,899,950,366.19|1,736,415,274.11
经营活动产生的现金流量净额|263,413,088.30|200,200,020.26
二、投资活动产生的现金流量：||
收回投资收到的现金||
取得投资收益收到的现金||
处置固定资产、无形资产和其他长期资产收回的现金净额|323,847.67|1,606,621.25
处置子公司及其他营业单位收到的现金净额||2,000,000.00
收到其他与投资活动有关的现金|588,369.98|719,844.10
投资活动现金流入小计|912,217.65|4,326,465.35
page|125
购建固定资产、无形资产和其他长期资产支付的现金|68,529,602.10|138,309,368.96
投资支付的现金||3,000,000.00
质押贷款净增加额||
取得子公司及其他营业单位支付的现金净额|21,058,446.67|2,000,000.00
支付其他与投资活动有关的现金|91,788.28|21.43
投资活动现金流出小计|89,679,837.05|143,309,390.39
投资活动产生的现金流量净额|-88,767,619.40|-138,982,925.04
三、筹资活动产生的现金流量：||
吸收投资收到的现金||
其中：子公司吸收少数股东投资收到的现金||
取得借款收到的现金|404,500,000.00|522,111,600.00
收到其他与筹资活动有关的现金|100,907.89|10,000,000.00
筹资活动现金流入小计|404,600,907.89|532,111,600.00
偿还债务支付的现金|570,253,491.47|577,338,890.07
分配股利、利润或偿付利息支付的现金|41,603,294.97|57,045,339.30
其中：子公司支付给少数股东的股利、利润|5,609,178.85|
支付其他与筹资活动有关的现金|3,725,804.84|8,274,384.31
筹资活动现金流出小计|615,582,591.28|642,658,613.68
筹资活动产生的现金流量净额|-210,981,683.39|-110,547,013.68
四、汇率变动对现金及现金等价物的影响|-906.12|-2,952.73
五、现金及现金等价物净增加额|-36,337,120.61|-49,332,871.19
加：期初现金及现金等价物余额|202,061,760.11|251,394,631.30
六、期末现金及现金等价物余额|165,724,639.50|202,061,760.11
