page|89
项目|2021 年度|2020 年度
一、营业总收入|1,656,872,325.04|1,675,061,740.98
其中：营业收入|1,656,872,325.04|1,675,061,740.98
利息收入||
已赚保费||
手续费及佣金收入||
二、营业总成本|1,559,480,767.94|1,529,490,937.71
其中：营业成本|1,287,513,837.11|1,286,926,321.58
利息支出||
手续费及佣金支出||
退保金||
赔付支出净额||
提取保险责任合同准备金净额||
保单红利支出||
分保费用||
税金及附加|13,508,980.66|15,217,482.54
销售费用|49,663,282.77|35,792,662.08
管理费用|136,464,698.18|117,548,275.49
研发费用|71,281,266.20|67,095,548.26
page|90
财务费用|1,048,703.02|6,910,647.76
其中：利息费用|4,923,260.99|9,946,596.59
利息收入|4,513,824.81|3,265,981.70
加：其他收益|9,396,289.01|8,194,045.86
投资收益（损失以“－”号填列）|1,108,206.05|9,765.83
其中：对联营企业和合营企业的投资收益||
以摊余成本计量的金融资产终止确认收益||
汇兑收益（损失以“-”号填列）||
净敞口套期收益（损失以“－”号填列）||
公允价值变动收益（损失以“－”号填列）|-13,909.98|207,107,925.75
信用减值损失（损失以“-”号填列）|-5,840,789.28|-6,204,451.63
资产减值损失（损失以“-”号填列）|-30,264,954.92|-383,354,336.25
资产处置收益（损失以“-”号填列）|-52,425.99|-14,044.01
三、营业利润（亏损以“－”号填列）|71,723,971.99|-28,690,291.18
加：营业外收入|228,961.01|7,429,143.18
减：营业外支出|6,483,547.75|749,906.05
四、利润总额（亏损总额以“－”号填列）|65,469,385.25|-22,011,054.05
减：所得税费用|3,074,347.23|46,722,748.29
五、净利润（净亏损以“－”号填列）|62,395,038.02|-68,733,802.34
（一）按经营持续性分类||
1.持续经营净利润（净亏损以“－”号填列）|62,395,038.02|-68,733,802.34
2.终止经营净利润（净亏损以“－”号填列）||
（二）按所有权归属分类||
1.归属于母公司股东的净利润|62,395,038.02|-68,733,802.34
2.少数股东损益||
六、其他综合收益的税后净额||
归属母公司所有者的其他综合收益||
page|91
的税后净额||
（一）不能重分类进损益的其他综合收益||
1.重新计量设定受益计划变动额||
2.权益法下不能转损益的其他综合收益||
3.其他权益工具投资公允价值变动||
4.企业自身信用风险公允价值变动||
5.其他||
（二）将重分类进损益的其他综合收益||
1.权益法下可转损益的其他综合收益||
2.其他债权投资公允价值变动||
3.金融资产重分类计入其他综合收益的金额||
4.其他债权投资信用减值准备||
5.现金流量套期储备||
6.外币财务报表折算差额||
7.其他||
归属于少数股东的其他综合收益的税后净额||
七、综合收益总额|62,395,038.02|-68,733,802.34
归属于母公司所有者的综合收益总额|62,395,038.02|-68,733,802.34
归属于少数股东的综合收益总额||
八、每股收益：||
（一）基本每股收益|0.09|-0.09
（二）稀释每股收益|0.09|-0.09
