page|128
项目|2021 年度|2020 年度
一、营业总收入|22,843,863,184.77|10,934,431,204.54
其中：营业收入|22,843,863,184.77|10,934,431,204.54
利息收入||
已赚保费||
page|129
手续费及佣金收入||
二、营业总成本|22,612,267,095.77|10,618,027,786.66
其中：营业成本|22,048,269,860.96|10,079,019,941.54
利息支出||
手续费及佣金支出||
退保金||
赔付支出净额||
提取保险责任合同准备金净额||
保单红利支出||
分保费用||
税金及附加|85,613,665.44|68,560,049.73
销售费用|4,509,535.29|4,478,366.99
管理费用|303,290,228.14|304,844,825.49
研发费用|11,904,347.58|2,040,454.76
财务费用|158,679,458.36|159,084,148.15
其中：利息费用|162,393,768.94|158,396,960.11
利息收入|11,051,832.35|5,999,090.38
加：其他收益|35,369,234.57|30,168,758.07
投资收益（损失以“－”号填列）|3,065,979.81|-29,186,726.66
其中：对联营企业和合营企业的投资收益||
以摊余成本计量的金融资产终止确认收益||
汇兑收益（损失以“-”号填列）||
净敞口套期收益（损失以“－”号填列）||
公允价值变动收益（损失以“－”号填列）|9,837,068.00|-9,443,722.71
信用减值损失（损失以“-”号填列）|-2,613,915.44|-1,226,317.03
资产减值损失（损失以“-”号填列）|-32,880,471.85|-17,368,785.84
资产处置收益（损失以“-”号填列）||
page|130
三、营业利润（亏损以“－”号填列）|244,373,984.09|289,346,623.71
加：营业外收入|4,712,126.34|806,964.64
减：营业外支出|1,763,282.67|4,713,999.28
四、利润总额（亏损总额以“－”号填列）|247,322,827.76|285,439,589.07
减：所得税费用|17,492,660.19|11,326,596.93
五、净利润（净亏损以“－”号填列）|229,830,167.57|274,112,992.14
（一）按经营持续性分类||
1.持续经营净利润（净亏损以“－”号填列）|229,830,167.57|274,112,992.14
2.终止经营净利润（净亏损以“－”号填列）||
（二）按所有权归属分类||
1.归属于母公司股东的净利润|229,830,167.57|274,112,992.14
2.少数股东损益||
六、其他综合收益的税后净额||
归属母公司所有者的其他综合收益的税后净额||
（一）不能重分类进损益的其他综合收益||
1.重新计量设定受益计划变动额||
2.权益法下不能转损益的其他综合收益||
3.其他权益工具投资公允价值变动||
4.企业自身信用风险公允价值变动||
5.其他||
（二）将重分类进损益的其他综合收益||
1.权益法下可转损益的其他综合收益||
2.其他债权投资公允价值变动||
3.金融资产重分类计入其他综合收益的金额||
4.其他债权投资信用减值准||
page|131
备||
5.现金流量套期储备||
6.外币财务报表折算差额||
7.其他||
归属于少数股东的其他综合收益的税后净额||
七、综合收益总额|229,830,167.57|274,112,992.14
归属于母公司所有者的综合收益总额|229,830,167.57|274,112,992.14
归属于少数股东的综合收益总额||
八、每股收益：||
（一）基本每股收益|0.16|0.19
（二）稀释每股收益|0.16|0.19
