page|69
项目|2020 年 12 月 31 日|2019 年 12 月 31 日
流动资产：||
货币资金|224,518,750.90|320,100,311.91
结算备付金||
拆出资金||
交易性金融资产|162,014,061.87|8,121.49
衍生金融资产||
应收票据||
应收账款|29,115,326.24|21,790,673.24
应收款项融资||
预付款项|9,436,269.98|14,226,402.00
应收保费||
应收分保账款||
应收分保合同准备金||
其他应收款|31,688,959.34|58,077,862.52
其中：应收利息||2,046,552.75
应收股利||
买入返售金融资产||
存货|1,616,703,782.04|889,064,734.94
合同资产||
持有待售资产||
一年内到期的非流动资产||
其他流动资产|2,177,209.76|109,952,162.82
流动资产合计|2,075,654,360.13|1,413,220,268.92
非流动资产：||
发放贷款和垫款|140,960,706.60|197,014,150.00
债权投资||
其他债权投资||
长期应收款||
长期股权投资|1,186,499,977.14|1,174,954,484.75
其他权益工具投资|375,055,104.52|370,386,845.77
其他非流动金融资产||
投资性房地产|215,755,441.30|70,226,687.41
固定资产|2,654,179,332.55|2,603,837,029.47
在建工程|838,164,775.89|101,416,266.72
生产性生物资产|121,084,589.33|42,083,918.36
page|70
油气资产||
使用权资产||
无形资产|366,781,756.45|330,883,580.21
开发支出||
商誉|66,881,201.84|65,185,221.06
长期待摊费用|114,061,223.50|28,760,409.48
递延所得税资产|50,158,092.30|15,752,630.76
其他非流动资产|223,627,329.33|131,108,745.86
非流动资产合计|6,353,209,530.75|5,131,609,969.85
资产总计|8,428,863,890.88|6,544,830,238.77
流动负债：||
短期借款|720,835,957.30|69,000,000.00
向中央银行借款||
拆入资金||
交易性金融负债||
衍生金融负债||
应付票据||
应付账款|843,642,689.76|370,647,752.75
预收款项|5,086,257.70|118,741,208.51
合同负债|79,591,908.50|0.00
卖出回购金融资产款||
吸收存款及同业存放||
代理买卖证券款||
代理承销证券款||
应付职工薪酬|59,933,233.67|47,440,404.25
应交税费|54,813,128.92|70,246,459.86
其他应付款|140,843,462.66|94,667,268.04
其中：应付利息|0.00|1,508,089.66
应付股利|3,990,583.94|2,788,805.00
应付手续费及佣金||
应付分保账款||
持有待售负债||
一年内到期的非流动负债|175,528,600.00|188,678,600.00
其他流动负债|3,410,040.15|0.00
流动负债合计|2,083,685,278.66|959,421,693.41
非流动负债：||
保险合同准备金||
长期借款|1,367,511,216.84|673,322,693.70
应付债券||
其中：优先股||
永续债||
租赁负债||
长期应付款||
page|71
长期应付职工薪酬||
预计负债|2,103,752.57|0.00
递延收益|647,815,182.41|668,781,911.81
递延所得税负债|36,902,489.84|35,408,055.37
其他非流动负债|0.00|0.00
非流动负债合计|2,054,332,641.66|1,377,512,660.88
负债合计|4,138,017,920.32|2,336,934,354.29
所有者权益：||
股本|1,151,513,578.00|1,151,513,578.00
其他权益工具||
其中：优先股||
永续债||
资本公积|1,607,677,703.31|1,585,978,645.69
减：库存股||
其他综合收益|103,197,017.91|101,196,895.88
专项储备||
盈余公积|217,466,475.07|217,466,475.07
一般风险准备||
未分配利润|1,109,062,552.77|1,029,992,582.90
归属于母公司所有者权益合计|4,188,917,327.06|4,086,148,177.54
少数股东权益|101,928,643.50|121,747,706.94
所有者权益合计|4,290,845,970.56|4,207,895,884.48
负债和所有者权益总计|8,428,863,890.88|6,544,830,238.77
