page|88
项目|2021 年度|2020 年度
一、经营活动产生的现金流量：||
销售商品、提供劳务收到的现金|4,343,045,451.23|2,784,857,263.34
客户存款和同业存放款项净增加额||
向中央银行借款净增加额||
向其他金融机构拆入资金净增加额||
收到原保险合同保费取得的现金||
收到再保业务现金净额||
保户储金及投资款净增加额||
收取利息、手续费及佣金的现金||
拆入资金净增加额||
回购业务资金净增加额||
代理买卖证券收到的现金净额||
收到的税费返还|65,324,431.93|21,811,445.57
收到其他与经营活动有关的现金|96,359,932.43|119,110,379.44
经营活动现金流入小计|4,504,729,815.59|2,925,779,088.35
购买商品、接受劳务支付的现金|3,247,894,977.29|1,538,255,765.14
page|89
客户贷款及垫款净增加额||
存放中央银行和同业款项净增加额||
支付原保险合同赔付款项的现金||
拆出资金净增加额||
支付利息、手续费及佣金的现金||
支付保单红利的现金||
支付给职工以及为职工支付的现金|830,899,124.08|641,800,871.99
支付的各项税费|105,090,693.89|160,724,624.47
支付其他与经营活动有关的现金|115,909,178.18|148,127,446.44
经营活动现金流出小计|4,299,793,973.44|2,488,908,708.04
经营活动产生的现金流量净额|204,935,842.15|436,870,380.31
二、投资活动产生的现金流量：||
收回投资收到的现金|1,030,697,800.00|531,501,547.35
取得投资收益收到的现金|3,714,476.16|1,500,000.00
处置固定资产、无形资产和其他长期资产收回的现金净额|11,016,104.06|3,246,392.00
处置子公司及其他营业单位收到的现金净额||
收到其他与投资活动有关的现金|3,765,741.72|
投资活动现金流入小计|1,049,194,121.94|536,247,939.35
购建固定资产、无形资产和其他长期资产支付的现金|631,945,753.81|341,904,847.09
投资支付的现金|1,089,535,300.00|493,000,000.00
质押贷款净增加额||
取得子公司及其他营业单位支付的现金净额||
支付其他与投资活动有关的现金|9,792,917.05|1,384,341.00
投资活动现金流出小计|1,731,273,970.86|836,289,188.09
投资活动产生的现金流量净额|-682,079,848.92|-300,041,248.74
三、筹资活动产生的现金流量：||
吸收投资收到的现金|93,100,000.00|32,340,000.00
其中：子公司吸收少数股东投资收到的现金|93,100,000.00|32,340,000.00
取得借款收到的现金|851,377,009.00|520,000,000.00
page|90
收到其他与筹资活动有关的现金|20,203,535.66|870,072,000.00
筹资活动现金流入小计|964,680,544.66|1,422,412,000.00
偿还债务支付的现金|635,902,000.00|615,149,970.70
分配股利、利润或偿付利息支付的现金|110,040,781.34|25,717,563.16
其中：子公司支付给少数股东的股利、利润|800,000.00|400,000.00
支付其他与筹资活动有关的现金|165,966,385.75|61,725,439.66
筹资活动现金流出小计|911,909,167.09|702,592,973.52
筹资活动产生的现金流量净额|52,771,377.57|719,819,026.48
四、汇率变动对现金及现金等价物的影响|-61,682.44|-5,901,261.14
五、现金及现金等价物净增加额|-424,434,311.64|850,746,896.91
加：期初现金及现金等价物余额|1,138,186,411.31|287,439,514.40
六、期末现金及现金等价物余额|713,752,099.67|1,138,186,411.31
