page|135
项目|附注|2020 年 12 月 31 日|2019 年 12 月 31 日
流动资产：|||
货币资金||324,087,225.53|196,874,175.02
结算备付金|||
拆出资金|||
交易性金融资产||847,728,546.59|
衍生金融资产|||
应收票据|||
应收账款||62,437,150.12|47,674,565.87
应收款项融资||174,526.00|4,674,270.00
预付款项||7,307,567.06|9,071,922.39
应收保费|||
应收分保账款|||
应收分保合同准备金|||
其他应收款||6,010,026.11|6,697,560.63
其中：应收利息|||
应收股利|||
买入返售金融资产|||
存货||190,764,933.53|163,806,909.11
合同资产|||
持有待售资产|||
一年内到期的非流动资产|||
其他流动资产||11,926,951.54|15,464,242.86
流动资产合计||1,450,436,926.48|444,263,645.88
非流动资产：|||
发放贷款和垫款|||
债权投资|||
其他债权投资|||
长期应收款|||
长期股权投资|||
page|136
其他权益工具投资||45,000,000.00|
其他非流动金融资产|||
投资性房地产|||
固定资产||211,085,100.34|205,295,583.02
在建工程||190,704,343.17|53,654,393.29
生产性生物资产|||
油气资产|||
使用权资产|||
无形资产||75,190,979.32|75,755,436.92
开发支出|||
商誉|||
长期待摊费用||6,602,800.19|7,751,067.46
递延所得税资产||26,794,973.83|10,487,905.99
其他非流动资产||19,657,361.50|27,791,680.79
非流动资产合计||575,035,558.35|380,736,067.47
资产总计||2,025,472,484.83|824,999,713.35
流动负债：|||
短期借款|||35,000,000.00
向中央银行借款|||
拆入资金|||
交易性金融负债|||
衍生金融负债|||
应付票据|||
应付账款||32,696,500.71|27,390,629.98
预收款项|||168,416,933.40
合同负债||200,789,195.88|
卖出回购金融资产款|||
吸收存款及同业存放|||
代理买卖证券款|||
代理承销证券款|||
应付职工薪酬||1,861,791.25|2,275,302.34
应交税费||18,667,188.70|10,223,266.31
page|137
其他应付款||143,280.64|63,534.66
其中：应付利息|||
应付股利|||
应付手续费及佣金|||
应付分保账款|||
持有待售负债|||
一年内到期的非流动负债|||8,000,000.00
其他流动负债||9,865,460.52|
流动负债合计||264,023,417.70|251,369,666.69
非流动负债：|||
保险合同准备金|||
长期借款||21,163,154.36|
应付债券|||
其中：优先股|||
永续债|||
租赁负债|||
长期应付款|||
长期应付职工薪酬|||
预计负债|||
递延收益||156,387,641.89|122,113,967.46
递延所得税负债||591,545.69|364,163.05
其他非流动负债|||
非流动负债合计||178,142,341.94|122,478,130.51
负债合计||442,165,759.64|373,847,797.20
所有者权益（或股东权益）：|||
实收资本（或股本）||73,136,700.00|54,852,500.00
其他权益工具|||
其中：优先股|||
永续债|||
资本公积||1,275,316,844.15|233,362,643.78
减：库存股|||
其他综合收益|||
page|138
专项储备|||
盈余公积||6,210,511.74|3,981,224.21
一般风险准备|||
未分配利润||228,642,669.30|158,955,548.16
归属于 母公司 所有 者权益（或股东权益）合计||1,583,306,725.19|451,151,916.15
少数股东权益|||
所 有 者权 益（ 或股 东 权益）合计||1,583,306,725.19|451,151,916.15
负债和所有者权益（或股东权益）总计||2,025,472,484.83|824,999,713.35
