page|82
项目|附注|2020 年度|2019 年度
一、营业总收入|七、61|867,314,752.90|519,149,812.48
其中：营业收入|七、61|867,314,752.90|519,149,812.48
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本|七、61|615,277,885.39|460,637,590.35
其中：营业成本|七、61|393,735,299.75|326,619,867.10
page|83
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加|七、62|12,246,162.42|5,996,241.89
销售费用|七、63|28,581,985.00|18,496,143.68
管理费用|七、64|122,556,603.17|78,462,437.59
研发费用|七、65|35,685,966.46|27,901,280.65
财务费用|七、66|22,471,868.59|3,161,619.44
其中：利息费用||3,921,459.42|10,649,293.47
利息收入||4,188,204.98|4,338,390.07
加：其他收益|七、67|6,851,720.89|9,277,895.10
投资收益（损失以“－”号填列）|七、68|1,315,712.62|-637,667.23
其中：对联营企业和合营企业的投资收益|||
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）|||
信用减值损失（损失以“-”号填列）|七、71|381,695.81|-615,448.24
资产减值损失（损失以“-”号填列）|七、72|-13,267,349.65|-15,921,482.51
|资产处置收益（损失以“－”号填列）  七、73|-13,001.96|66,234.36
三、营业利润（亏损以“－”号填列）||247,305,645.22|50,681,753.61
加：营业外收入|七、74|283,594.34|1,050,472.51
减：营业外支出|七、75|23,915,162.99|2,556,754.74
四、利润总额（亏损总额以“－”号填列）||223,674,076.57|49,175,471.38
减：所得税费用|七、76|33,701,864.10|11,416,264.13
五、净利润（净亏损以“－”号填列）||189,972,212.47|37,759,207.25
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||189,972,212.47|37,759,207.25
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||197,438,340.00|47,030,263.35
2.少数股东损益（净亏损以“-”号填列）||-7,466,127.53|-9,271,056.10
六、其他综合收益的税后净额|||
（一）归属母公司所有者的其他综合收益的税后净额|||
1．不能重分类进损益的其他综合收益|||
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动|||
page|84
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益|||
（1）权益法下可转损益的其他综合收益|||
（2）其他债权投资公允价值变动|||
（3）金融资产重分类计入其他综合收益的金额|||
（4）其他债权投资信用减值准备|||
（5）现金流量套期储备|||
（6）外币财务报表折算差额|||
（7）其他|||
（二）归属于少数股东的其他综合收益的税后净额|||
七、综合收益总额||189,972,212.47|37,759,207.25
（一）归属于母公司所有者的综合收益总额||197,438,340.00|47,030,263.35
（二）归属于少数股东的综合收益总额||-7,466,127.53|-9,271,056.10
八、每股收益：|||
（一）基本每股收益(元/股)||1.17|0.30
（二）稀释每股收益(元/股)||1.17|0.31
