page|77
项目|附注|2020 年度|2019 年度
一、营业总收入||1,693,273,982.03|1,355,147,203.67
其中：营业收入||1,693,273,982.03|1,355,147,203.67
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||1,356,874,804.36|1,136,669,474.22
其中：营业成本||950,816,655.19|728,988,143.54
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加||15,790,503.76|13,048,238.93
销售费用||286,850,462.86|308,762,684.45
管理费用||61,411,717.01|53,903,006.32
研发费用||45,221,538.75|39,482,608.83
财务费用||-3,216,073.21|-7,515,207.85
其中：利息费用||-1,003,875.07|1,353,503.20
利息收入||2,634,709.30|9,097,935.67
加：其他收益||5,032,341.46|12,730,957.70
投资收益（损失以“－”号填列）||8,830,269.95|5,219,692.56
其中：对联营企业和合营企业的投资收益|||
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）|||
信用减值损失（损失以“-”号填列）||1,578,264.48|-4,445,088.71
资产减值损失（损失以“-”号填列）||-89,942,086.07|
资产处置收益（损失以“－”号填列）||16,296.71|-147,264.57
三、营业利润（亏损以“－”号填列）||261,914,264.20|231,836,026.43
加：营业外收入||1,529,497.64|1,755,082.51
减：营业外支出||6,498,752.37|1,586,647.11
四、利润总额（亏损总额以“－”号填列）||256,945,009.47|232,004,461.83
减：所得税费用||51,143,969.08|33,750,491.30
五、净利润（净亏损以“－”号填列）||205,801,040.39|198,253,970.53
（一）按经营持续性分类|||
page|78
1.持续经营净利润（净亏损以“－”号填列）||205,801,040.39|198,253,970.53
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||205,801,040.39|198,253,970.53
2.少数股东损益（净亏损以“-”号填列）|||
六、其他综合收益的税后净额|||
（一）归属母公司所有者的其他综合收益的税后净额|||
1．不能重分类进损益的其他综合收益|||
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动|||
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益|||
（1）权益法下可转损益的其他综合收益|||
（2）其他债权投资公允价值变动|||
（3）金融资产重分类计入其他综合收益的金额|||
（4）其他债权投资信用减值准备|||
（5）现金流量套期储备|||
（6）外币财务报表折算差额|||
（7）其他|||
（二）归属于少数股东的其他综合收益的税后净额|||
七、综合收益总额||205,801,040.39|198,253,970.53
（一）归属于母公司所有者的综合收益总额||205,801,040.39|198,253,970.53
（二）归属于少数股东的综合收益总额|||
八、每股收益：|||
（一）基本每股收益(元/股)||0.3108|0.4304
（二）稀释每股收益(元/股)||0.3078|0.4183
