page|81
项目|附注|2020年度|2019年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||3,869,823,592.67|4,840,365,780.15
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||174,453,189.22|195,233,931.83
收到其他与经营活动有关的现金|七、78|102,276,444.45|54,700,102.19
经营活动现金流入小计||4,146,553,226.34|5,090,299,814.17
购买商品、接受劳务支付的现金||2,088,841,789.60|2,968,652,107.03
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||897,676,103.46|1,093,089,904.24
支付的各项税费||173,531,442.37|200,369,824.04
支付其他与经营活动有关的现金|七、78|221,665,863.99|388,850,159.03
经营活动现金流出小计||3,381,715,199.42|4,650,961,994.34
经营活动产生的现金流||764,838,026.92|439,337,819.83
page|82
量净额|||
二、投资活动产生的现金流量：|||
收回投资收到的现金||1,045,933,983.22|1,858,387,429.12
取得投资收益收到的现金|||1,050,000.00
处置固定资产、无形资产和其他长期资产收回的现金净额||713,154.61|5,550,883.91
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|七、78|70,702,991.26|8,504,316.71
投资活动现金流入小计||1,117,350,129.09|1,873,492,629.74
购建固定资产、无形资产和其他长期资产支付的现金||169,143,282.63|214,054,633.65
投资支付的现金||1,191,054,990.00|1,578,090,991.61
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额||63,250.47|
支付其他与投资活动有关的现金|七、78|57,832,543.09|37,562,894.33
投资活动现金流出小计||1,418,094,066.19|1,829,708,519.59
投资活动产生的现金流量净额||-300,743,937.10|43,784,110.15
三、筹资活动产生的现金流量：|||
吸收投资收到的现金|||
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金||348,687,661.71|511,044,513.04
收到其他与筹资活动有关的现金|七、78||12,000,000.00
筹资活动现金流入小计||348,687,661.71|523,044,513.04
偿还债务支付的现金||508,735,619.28|701,059,366.01
分配股利、利润或偿付利息支付的现金||211,419,277.88|216,557,828.95
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金|七、78|23,416,331.00|44,214,736.33
筹资活动现金流出小计||743,571,228.16|961,831,931.29
筹资活动产生的现金流量净额||-394,883,566.45|-438,787,418.25
四、汇率变动对现金及现金等价物的影响||25,669,002.78|8,323,608.37
五、现金及现金等价物净增加额||94,879,526.15|52,658,120.10
加：期初现金及现金等价物余额||644,167,068.41|591,508,948.31
六、期末现金及现金等价物余额||739,046,594.56|644,167,068.41
