page|77
项目|附注|2020 年度|2019 年度
一、营业总收入||3,950,110,005.63|4,817,888,481.24
其中：营业收入|七、61|3,950,110,005.63|4,817,888,481.24
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||3,536,713,419.50|4,151,219,042.91
其中：营业成本|七、61|2,931,121,251.59|3,351,898,735.12
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加|七、62|21,992,872.75|24,748,847.09
销售费用|七、63|73,630,427.34|284,250,891.09
page|78
管理费用|七、64|281,874,318.33|314,162,311.12
研发费用|七、65|151,382,218.63|180,105,778.09
财务费用|七、66|76,712,330.86|-3,947,519.60
其中：利息费用||17,414,342.89|21,472,427.23
利息收入||3,296,691.93|4,433,713.73
加：其他收益|七、67|37,680,403.14|19,677,819.42
投资收益（损失以“－”号填列）|七、68|37,473,989.11|-11,470,197.19
其中：对联营企业和合营企业的投资收益||-353,932.20|256,260.44
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）|七、70|155,643,221.20|7,272,512.75
信用减值损失（损失以“-”号填列）|七、71|-2,692,899.08|82,971.28
资产减值损失（损失以“-”号填列）|七、72|-167,994,052.78|789,901.11
资产处置收益（损失以“－”号填列）|七、73|-51,067.02|4,571,165.85
三、营业利润（亏损以“－”号填列）||473,456,180.70|687,593,611.55
加：营业外收入|七、74|36,891,017.85|25,578,357.93
减：营业外支出|七、75|44,681,667.72|3,606,101.02
四、利润总额（亏损总额以“－”号填列）||465,665,530.83|709,565,868.46
减：所得税费用|七、76|72,524,007.53|82,881,114.15
五、净利润（净亏损以“－”号填列）||393,141,523.30|626,684,754.31
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||393,141,523.30|626,684,754.31
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||393,149,833.99|625,332,505.96
2.少数股东损益（净亏损以“-”号填列）||-8,310.69|1,352,248.35
六、其他综合收益的税后净额||-37,826,868.20|6,946,777.84
（一）归属母公司所有者的其他综合收益的税后净额||-37,826,868.20|6,946,777.84
1．不能重分类进损益的其他综合收益|||
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他|||
page|79
综合收益|||
（3）其他权益工具投资公允价值变动|||
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益||-37,826,868.20|6,946,777.84
（1）权益法下可转损益的其他综合收益|||
（2）其他债权投资公允价值变动|||
（3）金融资产重分类计入其他综合收益的金额|||
（4）其他债权投资信用减值准备|||
（5）现金流量套期储备|||
（6）外币财务报表折算差额||-37,826,868.20|6,946,777.84
（7）其他|||
（二）归属于少数股东的其他综合收益的税后净额|||
七、综合收益总额||355,314,655.10|633,631,532.15
（一）归属于母公司所有者的综合收益总额||355,322,965.79|632,279,283.80
（二）归属于少数股东的综合收益总额||-8,310.69|1,352,248.35
八、每股收益：|||
（一）基本每股收益(元/股)||0.68|1.08
（二）稀释每股收益(元/股)||0.68|1.08
