page|111
项目|附注|2021 年度|2020 年度
一、营业总收入||464,755,642,090.95|351,088,945,884.64
其中：营业收入|五、58|464,755,642,090.95|351,088,945,884.64
二、营业总成本||460,816,062,638.12|348,236,328,409.71
其中：营业成本|五、58|456,747,748,072.70|344,355,665,709.16
税金及附加|五、59|304,961,759.71|718,704,943.91
销售费用|五、60|2,184,849,629.98|1,734,268,848.53
管理费用|五、61|304,016,796.21|260,553,512.61
研发费用|||
财务费用|五、62|1,274,486,379.52|1,167,135,395.50
其中：利息费用|五、62|1,098,376,300.49|1,058,507,430.23
利息收入|五、62|184,341,772.48|179,326,688.24
加：其他收益|五、63|285,693,327.28|161,276,829.53
投资收益（损失以“－”号填列）|五、64|1,052,687,334.39|666,232,653.30
其中：对联营企业和合营企业的投资收益|五、64|324,907,796.99|347,856,201.31
page|112
项目|附注|2021 年度|2020 年度
以摊余成本计量的金融资产终止确认收益|五、64||-671,235.00
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）|五、65|251,662,320.14|498,895,603.79
信用减值损失（损失以“-”号填列）|五、66|-274,737,243.59|-138,316,233.28
资产减值损失（损失以“-”号填列）|五、67|-390,090,813.71|-310,115,346.11
资产处置收益（损失以“－”号填列）|五、68|165,008,372.23|-795,394.06
三、营业利润（亏损以“－”号填列）||5,029,802,749.57|3,729,795,588.10
加：营业外收入|五、69|95,497,158.19|19,899,736.51
减：营业外支出|五、70|24,380,342.23|26,074,258.46
四、利润总额（亏损总额以“－”号填列）||5,100,919,565.53|3,723,621,066.15
减：所得税费用|五、71|1,337,325,997.57|816,706,968.89
五、净利润（净亏损以“－”号填列）||3,763,593,567.96|2,906,914,097.26
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||3,763,593,567.96|2,906,914,097.26
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||3,411,616,219.09|2,612,026,632.43
2.少数股东损益（净亏损以“-”号填列）||351,977,348.87|294,887,464.83
六、其他综合收益的税后净额|五、53|36,258,713.20|-80,609,876.10
（一）归属母公司所有者的其他综合收益的税后净额|五、53|42,178,881.22|-78,739,234.72
1．不能重分类进损益的其他综合收益|五、53|-18,406,382.67|594,951.26
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|五、53|699,548.77|594,951.26
（3）其他权益工具投资公允价值变动|五、53|-19,105,931.44|
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益|五、53|60,585,263.89|-79,334,185.98
（1）权益法下可转损益的其他综合收益|五、53|95,912,784.45|-19,247,587.26
page|113
项目|附注|2021 年度|2020 年度
（2）其他债权投资公允价值变动|||
（3）金融资产重分类计入其他综合收益的金额|||
（4）其他债权投资信用减值准备|||
（5）现金流量套期储备|||
（6）外币财务报表折算差额|五、53|-35,327,520.56|-60,286,598.72
（7）其他|五、53||200,000.00
（二）归属于少数股东的其他综合收益的税后净额|五、53|-5,920,168.02|-1,870,641.38
七、综合收益总额||3,799,852,281.16|2,826,304,221.16
（一）归属于母公司所有者的综合收益总额||3,453,795,100.31|2,533,287,397.71
（二）归属于少数股东的综合收益总额||346,057,180.85|293,016,823.45
八、每股收益：|||
（一）基本每股收益(元/股)|十六、2|1.50|1.12
（二）稀释每股收益(元/股)|十六、2|1.50|1.04
