page|72
项目|附注|2020 年 12 月 31 日|2019 年 12 月 31 日
流动资产：|||
货币资金|七、1|497,244,413.85|610,477,071.33
结算备付金|||
拆出资金|||
交易性金融资产|||
衍生金融资产|||
应收票据|||
应收账款|七、5|135,213,842.90|176,471,290.35
应收款项融资|||
预付款项|七、7|17,413,298.50|25,279,753.51
应收保费|||
应收分保账款|||
应收分保合同准备金|||
其他应收款|七、8|1,710,483,039.57|57,744,700.53
其中：应收利息|||
应收股利|||
买入返售金融资产|||
存货|七、9|339,207,533.72|1,975,671,764.84
合同资产|七、10|24,463,108.17|
持有待售资产|||
一年内到期的非流动资产|||
其他流动资产|七、13|36,178,122.41|46,129,866.95
流动资产合计||2,760,203,359.12|2,891,774,447.51
非流动资产：|||
page|73
发放贷款和垫款|七、14|27,094,807.09|24,672,540.00
债权投资|||
其他债权投资|||
长期应收款|||
长期股权投资|七、18|1,328,419,840.67|1,319,478,714.86
其他权益工具投资|七、19||
其他非流动金融资产|||
投资性房地产|七、21|683,276,793.61|712,632,104.38
固定资产|七、22|5,357,397,454.54|5,499,573,994.93
在建工程|七、23|4,263,921.31|180,132,825.65
生产性生物资产|||
油气资产|||
使用权资产|||
无形资产|七、27|37,609,236.65|37,572,999.56
开发支出|||
商誉|七、29|1,124,077.08|1,124,077.08
长期待摊费用|七、30|13,129,767.33|18,177,923.05
递延所得税资产|七、31|43,230,995.47|43,491,567.72
其他非流动资产|七、32|221,097,018.07|213,492,993.56
非流动资产合计||7,716,643,911.82|8,050,349,740.79
资产总计||10,476,847,270.94|10,942,124,188.30
流动负债：|||
短期借款|七、33|555,000,000.00|410,000,000.00
向中央银行借款|||
拆入资金|||
交易性金融负债|||
衍生金融负债|||
应付票据|||
应付账款|七、37|50,705,065.42|222,759,108.54
预收款项|七、38|15,343,950.91|191,969,919.80
page|74
合同负债|七、39|42,201,617.72|
卖出回购金融资产款|||
吸收存款及同业存放|||
代理买卖证券款|||
代理承销证券款|||
应付职工薪酬|七、40|36,714,098.56|41,077,600.08
应交税费|七、41|48,592,544.97|44,776,824.61
其他应付款|七、42|83,278,090.72|93,229,787.09
其中：应付利息|||
应付股利|||
应付手续费及佣金|||
应付分保账款|||
持有待售负债|||
一年内到期的非流动负债|七、44|468,718,323.99|435,565,205.93
其他流动负债|七、45|4,682,435.07|544,958.33
流动负债合计||1,305,236,127.36|1,439,923,404.38
非流动负债：|||
保险合同准备金|||
长期借款|七、46|3,631,000,000.00|4,298,000,000.00
应付债券|||
其中：优先股|||
永续债|||
租赁负债|||
长期应付款|七、49|753,679,889.77|889,504,364.58
长期应付职工薪酬|||
预计负债|七、51|8,286,382.60|14,891,333.28
递延收益|七、52|42,835,603.91|44,245,040.91
递延所得税负债|||
其他非流动负债|||
page|75
非流动负债合计||4,435,801,876.28|5,246,640,738.77
负债合计||5,741,038,003.64|6,686,564,143.15
所有者权益（或股东权益）：|||
实收资本（或股本）|七、54|1,125,632,068.00|1,125,632,068.00
其他权益工具|||
其中：优先股|||
永续债|||
资本公积|七、56|467,645,116.19|467,645,116.19
减：库存股|||
其他综合收益|||
专项储备|||
盈余公积|七、61|590,184,990.78|533,350,841.04
一般风险准备|七、57|871,515.76|871,515.76
未分配利润|七、62|2,616,091,231.79|2,193,663,377.79
归属于母公司所有者权益（或股东权益）合计||4,800,424,922.52|4,321,162,918.78
少数股东权益||-64,615,655.22|-65,602,873.63
所有者权益（或股东权益）合计||4,735,809,267.30|4,255,560,045.15
负债和所有者权益（或股东权益）总计||10,476,847,270.94|10,942,124,188.30
