page|147
项目|附注|2021 年度|2020 年度
一、营业总收入|七、61|30,408,396,179.14|21,903,053,134.21
其中：营业收入|七、61|30,408,396,179.14|21,903,053,134.21
二、营业总成本|七、61|23,790,129,901.78|20,600,656,482.61
其中：营业成本|七、61|21,943,707,175.37|19,128,085,582.03
利息支出|||
税金及附加|七、62|224,510,687.07|103,247,959.27
销售费用|七、63|75,885,214.52|68,701,963.47
管理费用|七、64|993,324,250.62|833,672,019.36
研发费用|七、65|160,858,211.32|109,492,434.26
财务费用|七、66|391,844,362.88|357,456,524.22
其中：利息费用|七、66|440,593,228.69|406,482,878.58
利息收入|七、66|65,024,134.48|49,002,239.39
加：其他收益|七、67|166,534,557.21|154,057,117.82
|投资收益（损失以“－”号填列）  七、68|643,331.90|21,249,143.53
其中：对联营企业和合营企业的投资收益||-9,077,731.96|-1,472,617.46
净敞口套期收益（损失以“-”号填列）|||
|公允价值变动收益（损失以“－”号填列）  七、70|-65,877,675.55|
信用减值损失（损失以“-”号填列）|七、71|20,061,291.71|-31,158,279.76
资产减值损失（损失以“-”号填列）|七、72|-69,430,291.43|-96,081,678.62
资产处置收益（损失以“－”号填列）|七、73|36,622,264.19|-61,257,213.65
三、营业利润（亏损以“－”号填列）||6,706,819,755.39|1,289,205,740.92
加：营业外收入|七、74|7,952,619.10|16,171,177.85
减：营业外支出|七、75|19,058,941.99|87,251,445.99
page|148
四、利润总额（亏损总额以“－”号填列）||6,695,713,432.50|1,218,125,472.78
减：所得税费用|七、76|1,085,781,865.08|232,309,660.62
五、净利润（净亏损以“－”号填列）||5,609,931,567.42|985,815,812.16
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||5,609,931,567.42|985,815,812.16
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||5,130,043,122.04|912,293,239.83
2.少数股东损益（净亏损以“-”号填列）||479,888,445.38|73,522,572.33
六、其他综合收益的税后净额||236,831,787.23|-55,499,792.61
（一）归属母公司所有者的其他综合收益的税后净额||222,024,829.53|-57,546,565.80
1．不能重分类进损益的其他综合收益||222,024,829.53|-57,546,565.80
（3）其他权益工具投资公允价值变动||222,024,829.53|-57,546,565.80
2．将重分类进损益的其他综合收益|||
（2）其他债权投资公允价值变动|||
（二）归属于少数股东的其他综合收益的税后净额||14,806,957.70|2,046,773.19
七、综合收益总额||5,846,763,354.65|930,316,019.55
（一）归属于母公司所有者的综合收益总额||5,352,067,951.57|854,746,674.03
（二）归属于少数股东的综合收益总额||494,695,403.08|75,569,345.52
八、每股收益：|||
（一）基本每股收益(元/股)||1.4191|0.2524
（二）稀释每股收益(元/股)||1.4191|0.2524
