page|86
项目|附注|2021 年度|2020 年度
一、营业总收入||555,211,163.06|378,677,367.77
其中：营业收入|61|555,211,163.06|378,677,367.77
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||384,257,934.20|257,164,378.91
其中：营业成本|61|116,329,256.02|80,271,851.09
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加|62|3,752,241.95|2,972,150.93
销售费用|63|160,956,174.25|115,073,651.81
管理费用|64|88,433,460.46|55,829,157.94
研发费用|65|32,577,264.06|17,733,871.15
财务费用|66|-17,790,462.54|-14,716,304.01
其中：利息费用||1,472,987.05|-
利息收入||19,567,063.24|15,262,165.90
加：其他收益|67|4,942,840.91|6,135,958.01
投资收益（损失以“－”号填列）|68|7,075,366.18|1,180,848.31
其中：对联营企业和合营企业的投资收益||1,076,295.78|397,124.24
以摊余成本计量的金融资产终止确认收益|||
page|87
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|69||
公允价值变动收益（损失以“－”号填列）|70|18,431,902.13|
信用减值损失（损失以“-”号填列）|71|-484,819.52|30,605.70
资产减值损失（损失以“-”号填列）|72|-352,276.95|95,036.77
资产处置收益（损失以“－”号填列）|73||
三、营业利润（亏损以“－”号填列）||200,566,241.61|128,955,437.65
加：营业外收入|74|2,370,203.21|1,285,136.09
减：营业外支出|75|805,511.30|838,272.96
四、利润总额（亏损总额以“－”号填列）||202,130,933.52|129,402,300.78
减：所得税费用|76|29,158,594.31|20,948,234.36
五、净利润（净亏损以“－”号填列）||172,972,339.21|108,454,066.42
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||172,972,339.21|108,454,066.42
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||170,808,066.70|106,719,208.55
2.少数股东损益（净亏损以“-”号填列）||2,164,272.51|1,734,857.87
六、其他综合收益的税后净额||3,786,279.61|4,644,350.04
（一）归属母公司所有者的其他综合收益的税后净额||3,786,279.61|4,644,350.04
1．不能重分类进损益的其他综合收益||3,786,279.61|4,644,350.04
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动||3,786,279.61|4,644,350.04
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益|||
（1）权益法下可转损益的其他综合收益|||
page|88
（2）其他债权投资公允价值变动|||
（3）金融资产重分类计入其他综合收益的金额|||
（4）其他债权投资信用减值准备|||
（5）现金流量套期储备|||
（6）外币财务报表折算差额|||
（7）其他|||
（二）归属于少数股东的其他综合收益的税后净额|||
七、综合收益总额|77|176,758,618.82|113,098,416.46
（一）归属于母公司所有者的综合收益总额||174,594,346.31|111,363,558.59
（二）归属于少数股东的综合收益总额||2,164,272.51|1,734,857.87
八、每股收益：|||
（一）基本每股收益(元/股)||2.21|1.69
（二）稀释每股收益(元/股)||2.21|1.69
