page|91
项目|2021 年度|2020 年度
一、营业总收入|724,029,118.92|415,409,136.38
其中：营业收入|724,029,118.92|415,409,136.38
利息收入||
已赚保费||
手续费及佣金收入||
二、营业总成本|732,196,051.27|372,180,951.54
其中：营业成本|532,615,056.99|314,877,626.97
利息支出||
手续费及佣金支出||
退保金||
赔付支出净额||
提取保险责任合同准备金净额||
保单红利支出||
分保费用||
税金及附加|7,291,700.46|4,117,860.61
销售费用|9,166,939.21|5,116,370.08
管理费用|80,380,190.62|24,442,483.10
研发费用|42,182,097.58|8,085,790.57
财务费用|60,560,066.41|15,540,820.21
其中：利息费用|58,040,404.64|25,535,514.32
利息收入|1,936,736.61|13,924,086.74
加：其他收益|3,077,954.33|4,248,769.51
投资收益（损失以“－”号填列）|644,808.21|
其中：对联营企业和合营企业的投资收益||
以摊余成本计量的金融资产终止确认收益||
汇兑收益（损失以“-”号填列）||
净敞口套期收益（损失以“－”号填列）||
公允价值变动收益（损失以“－”号填列）||
信用减值损失（损失以“-”号填列）|-2,153,373.57|-6,909,970.32
资产减值损失（损失以“-”号填列）|-1,131,226.31|829,603.89
资产处置收益（损失以“-”号填列）|-1,655,968.40|52,951.15
三、营业利润（亏损以“－”号填|-9,384,738.09|41,449,539.07
page|92
列）||
加：营业外收入|19,575,740.54|118,523.77
减：营业外支出|14,601.27|71,976.83
四、利润总额（亏损总额以“－”号填列）|10,176,401.18|41,496,086.01
减：所得税费用|5,950,927.51|17,685,770.64
五、净利润（净亏损以“－”号填列）|4,225,473.67|23,810,315.37
（一）按经营持续性分类||
1.持续经营净利润（净亏损以“－”号填列）|4,225,473.67|23,810,315.37
2.终止经营净利润（净亏损以“－”号填列）||
（二）按所有权归属分类||
1.归属于母公司股东的净利润|4,225,473.67|23,810,315.37
2.少数股东损益||
六、其他综合收益的税后净额|378,372.41|-171,898.88
归属母公司所有者的其他综合收益的税后净额|378,372.41|-171,898.88
（一）不能重分类进损益的其他综合收益||
1.重新计量设定受益计划变动额||
2.权益法下不能转损益的其他综合收益||
3.其他权益工具投资公允价值变动||
4.企业自身信用风险公允价值变动||
5.其他||
（二）将重分类进损益的其他综合收益|378,372.41|-171,898.88
1.权益法下可转损益的其他综合收益||
2.其他债权投资公允价值变动||
3.金融资产重分类计入其他综合收益的金额|378,372.41|-171,898.88
4.其他债权投资信用减值准备||
5.现金流量套期储备||
6.外币财务报表折算差额||
7.其他||
归属于少数股东的其他综合收益的税后净额||
七、综合收益总额|4,603,846.08|23,638,416.49
归属于母公司所有者的综合收益总额|4,603,846.08|23,638,416.49
归属于少数股东的综合收益总额||
八、每股收益||
（一）基本每股收益|0.0310|0.1749
（二）稀释每股收益|0.0310|0.1749
