page|108
项目|2020 年度|2019 年度
一、营业总收入|21,690,587,554.68|21,090,469,468.64
其中：营业收入|20,615,926,646.82|19,914,637,495.18
利息收入|21,168,769.91|22,856,598.86
已赚保费||
手续费及佣金收入|1,053,492,137.95|1,152,975,374.60
二、营业总成本|19,551,367,005.08|19,250,385,964.15
其中：营业成本|17,583,379,006.19|17,514,407,273.75
利息支出|118,779,530.43|59,641,415.50
手续费及佣金支出||
退保金||
赔付支出净额||
提取保险责任合同准备金净额||
保单红利支出||
分保费用||
page|109
税金及附加|209,996,721.80|214,143,566.75
销售费用|19,155,807.77|8,000,800.25
管理费用|830,500,496.10|702,754,877.31
研发费用|1,895,948.65|
财务费用|787,659,494.14|751,438,030.59
其中：利息费用|853,520,043.65|778,805,230.80
利息收入|65,370,985.77|51,391,040.42
加：其他收益|21,599,354.56|20,538,349.12
投资收益（损失以“－”号填列）|1,458,799,250.65|2,011,515,407.61
其中：对联营企业和合营企业的投资收益|1,229,000,518.80|848,864,999.63
以摊余成本计量的金融资产终止确认收益||
汇兑收益（损失以“-”号填列）|-140,159.80|35,070.50
净敞口套期收益（损失以“－”号填列）||
公允价值变动收益（损失以“－”号填列）|193,841,452.93|112,500,802.27
信用减值损失（损失以“-”号填列）|-17,037,261.95|-63,458,652.92
资产减值损失（损失以“-”号填列）|-32,370,000.00|
资产处置收益（损失以“-”号填列）|-5,066,239.56|-121,805.03
三、营业利润（亏损以“－”号填列）|3,758,846,946.43|3,921,092,676.04
加：营业外收入|6,001,018.04|17,670,668.33
减：营业外支出|15,241,504.67|17,822,185.34
四、利润总额（亏损总额以“－”号填列）|3,749,606,459.80|3,920,941,159.03
减：所得税费用|689,535,074.41|804,810,512.34
五、净利润（净亏损以“－”号填列）|3,060,071,385.39|3,116,130,646.69
（一）按经营持续性分类||
1.持续经营净利润（净亏损以“－”号填列）|3,060,071,385.39|3,116,130,646.69
2.终止经营净利润（净亏损以“－”号填列）||
page|110
（二）按所有权归属分类||
1.归属于母公司股东的净利润|2,273,700,501.06|2,404,136,739.14
2.少数股东损益|786,370,884.33|711,993,907.55
六、其他综合收益的税后净额|76,795,162.13|230,092,585.41
归属母公司所有者的其他综合收益的税后净额|62,580,377.62|187,502,447.85
（一）不能重分类进损益的其他综合收益||
1.重新计量设定受益计划变动额||
2.权益法下不能转损益的其他综合收益||
3.其他权益工具投资公允价值变动||
4.企业自身信用风险公允价值变动||
5.其他||
（二）将重分类进损益的其他综合收益|62,580,377.62|187,502,447.85
1.权益法下可转损益的其他综合收益|62,580,377.62|187,502,447.85
2.其他债权投资公允价值变动||
3.金融资产重分类计入其他综合收益的金额||
4.其他债权投资信用减值准备||
5.现金流量套期储备||
6.外币财务报表折算差额||
7.其他||
归属于少数股东的其他综合收益的税后净额|14,214,784.51|42,590,137.56
七、综合收益总额|3,136,866,547.52|3,346,223,232.10
归属于母公司所有者的综合收益总额|2,336,280,878.68|2,591,639,186.99
归属于少数股东的综合收益总额|800,585,668.84|754,584,045.11
八、每股收益：||
page|111
（一）基本每股收益|0.60|0.64
（二）稀释每股收益|0.60|0.64
