page|58
项目|附注|2020 年 12 月 31 日|2019 年 12 月 31 日
流动资产：|||
货币资金||91,537,578.32|510,677,054.13
结算备付金|||
拆出资金|||
交易性金融资产||65,382,337.68|0.00
衍生金融资产|||
应收票据|||
应收账款||50,321,661.78|46,121,801.25
应收款项融资||3,150,000.00|1,100,000.00
预付款项||1,866,610.48|283,437.31
应收保费|||
应收分保账款|||
应收分保合同准备金|||
其他应收款||567,930.42|388,466.57
其中：应收利息|||
应收股利|||
page|59
买入返售金融资产|||
存货||24,437,951.58|22,498,429.19
合同资产|||
持有待售资产|||
一年内到期的非流动资产|||
其他流动资产||326,932,548.03|857.45
流动资产合计||564,196,618.29|581,070,045.90
非流动资产：|||
发放贷款和垫款|||
债权投资|||
其他债权投资|||
长期应收款|||
长期股权投资|||
其他权益工具投资|||
其他非流动金融资产|||
投资性房地产|||
固定资产||49,005,837.49|46,585,053.62
在建工程||93,328,811.30|
生产性生物资产|||
油气资产|||
使用权资产|||
无形资产||3,007,279.94|3,178,020.94
开发支出|||
商誉|||
长期待摊费用|||
递延所得税资产||615,307.38|531,529.26
其他非流动资产||1,338,179.00|117,924.52
非流动资产合计||147,295,415.11|50,412,528.34
资产总计||711,492,033.40|631,482,574.24
流动负债：|||
短期借款|||
向中央银行借款|||
拆入资金|||
交易性金融负债|||
衍生金融负债|||
应付票据|||
应付账款||42,973,861.59|32,725,519.27
预收款项|||337,180.28
合同负债||699,123.60|不适用
卖出回购金融资产款|||
吸收存款及同业存放|||
代理买卖证券款|||
代理承销证券款|||
应付职工薪酬||8,615,239.17|8,238,149.09
应交税费||4,253,989.68|7,308,299.27
其他应付款||139,733.75|126,243.30
其中：应付利息|||
page|60
应付股利|||
应付手续费及佣金|||
应付分保账款|||
持有待售负债|||
一年内到期的非流动负债|||
其他流动负债||90,886.07|
流动负债合计||56,772,833.86|48,735,391.21
非流动负债：|||
保险合同准备金|||
长期借款||45,013,809.78|
应付债券|||
其中：优先股|||
永续债|||
租赁负债|||
长期应付款|||
长期应付职工薪酬|||
预计负债|||
递延收益||673,483.21|785,600.29
递延所得税负债||57,350.65|
其他非流动负债|||
非流动负债合计||45,744,643.64|785,600.29
负债合计||102,517,477.50|49,520,991.50
所有者权益（或股东权益）：|||
实收资本（或股本）||98,613,681.00|98,613,681.00
其他权益工具|||
其中：优先股|||
永续债|||
资本公积||347,338,750.97|347,338,750.97
减：库存股|||
其他综合收益|||
专项储备|||
盈余公积||32,207,793.95|24,082,744.18
一般风险准备|||
未分配利润||130,814,329.98|111,926,406.59
归属于母公司所有者权益（或股东权益）合计||608,974,555.90|581,961,582.74
少数股东权益|||
所有者权益（或股东权益）合计||608,974,555.90|581,961,582.74
负债和所有者权益（或股东权益）总计||711,492,033.40|631,482,574.24
