page|84
项目|2020 年度|2019 年度
一、经营活动产生的现金流量：||
销售商品、提供劳务收到的现金|436,792,329.63|451,693,419.71
客户存款和同业存放款项净增加额||
向中央银行借款净增加额||
向其他金融机构拆入资金净增加额||
收到原保险合同保费取得的现金||
收到再保业务现金净额||
保户储金及投资款净增加额||
收取利息、手续费及佣金的现金||
拆入资金净增加额||
回购业务资金净增加额||
代理买卖证券收到的现金净额||
收到的税费返还|7,955,958.93|7,231,943.73
收到其他与经营活动有关的现金|5,882,870.84|13,957,861.67
经营活动现金流入小计|450,631,159.40|472,883,225.11
page|85
购买商品、接受劳务支付的现金|267,870,938.75|207,057,227.66
客户贷款及垫款净增加额||
存放中央银行和同业款项净增加额||
支付原保险合同赔付款项的现金||
拆出资金净增加额||
支付利息、手续费及佣金的现金||
支付保单红利的现金||
支付给职工以及为职工支付的现金|96,470,661.94|100,644,671.29
支付的各项税费|36,459,207.01|36,959,550.03
支付其他与经营活动有关的现金|10,304,105.25|14,351,786.85
经营活动现金流出小计|411,104,912.95|359,013,235.83
经营活动产生的现金流量净额|39,526,246.45|113,869,989.28
二、投资活动产生的现金流量：||
收回投资收到的现金|293,950,000.00|410,620,000.00
取得投资收益收到的现金|170,423.89|255,335.86
处置固定资产、无形资产和其他长期资产收回的现金净额|37,000.00|
处置子公司及其他营业单位收到的现金净额||
收到其他与投资活动有关的现金||
投资活动现金流入小计|294,157,423.89|410,875,335.86
购建固定资产、无形资产和其他长期资产支付的现金|33,614,563.04|64,047,577.36
投资支付的现金|293,950,000.00|387,620,000.00
质押贷款净增加额||
取得子公司及其他营业单位支付的现金净额||
支付其他与投资活动有关的现金||
投资活动现金流出小计|327,564,563.04|451,667,577.36
投资活动产生的现金流量净额|-33,407,139.15|-40,792,241.50
三、筹资活动产生的现金流量：||
吸收投资收到的现金|353,483,581.43|
其中：子公司吸收少数股东投资收到的现金||
取得借款收到的现金|269,000,000.00|192,974,500.00
收到其他与筹资活动有关的现金|4,817,057.02|1,126,086.30
筹资活动现金流入小计|627,300,638.45|194,100,586.30
偿还债务支付的现金|249,974,500.00|174,320,000.00
分配股利、利润或偿付利息支付的现金|8,851,600.87|8,516,456.59
page|86
其中：子公司支付给少数股东的股利、利润||
支付其他与筹资活动有关的现金|42,547,000.05|53,108,094.86
筹资活动现金流出小计|301,373,100.92|235,944,551.45
筹资活动产生的现金流量净额|325,927,537.53|-41,843,965.15
四、汇率变动对现金及现金等价物的影响|-188,057.83|110,149.81
五、现金及现金等价物净增加额|331,858,587.00|31,343,932.44
加：期初现金及现金等价物余额|33,048,574.61|1,704,642.17
六、期末现金及现金等价物余额|364,907,161.61|33,048,574.61
