page|62
项目|附注|2021年度|2020年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||585,221,149.23|296,759,608.45
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||1,305,312.02|402,964.29
收到其他与经营活动有关的现金|78（1）|86,533,837.55|33,713,194.61
经营活动现金流入小计||673,060,298.80|330,875,767.35
购买商品、接受劳务支付的现金||119,640,233.38|100,575,388.08
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
page|63
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||122,802,063.91|108,690,734.04
支付的各项税费||170,180,788.32|180,485,768.24
支付其他与经营活动有关的现金|78（2）|37,985,768.88|46,603,432.58
经营活动现金流出小计||450,608,854.49|436,355,322.94
经营活动产生的现金流量净额||222,451,444.31|-105,479,555.59
二、投资活动产生的现金流量：|||
收回投资收到的现金||17,880,000.00|1,760,000.00
取得投资收益收到的现金||83,030,974.95|115,561,648.20
处置固定资产、无形资产和其他长期资产收回的现金净额||5,534,447.61|631.07
处置子公司及其他营业单位收到的现金净额|||5,152,398.78
收到其他与投资活动有关的现金|78（3）|2,724,595,914.19|1,363,038,188.92
投资活动现金流入小计||2,831,041,336.75|1,485,512,866.97
购建固定资产、无形资产和其他长期资产支付的现金||108,531,487.52|57,999,025.40
投资支付的现金||62,000,000.00|28,220,000.00
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|78（4）|2,060,000,000.00|1,400,000,000.00
投资活动现金流出小计||2,230,531,487.52|1,486,219,025.40
投资活动产生的现金流量净额||600,509,849.23|-706,158.43
三、筹资活动产生的现金流量：|||
吸收投资收到的现金|||
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金|||
收到其他与筹资活动有关的现金|78（5）||139,729,400.00
筹资活动现金流入小计|||139,729,400.00
偿还债务支付的现金|||
分配股利、利润或偿付利息支付的现金||146,579,092.80|293,542,367.04
其中：子公司支付给少数股东的股利、利润|||29,700,000.00
支付其他与筹资活动有关的现金|||
筹资活动现金流出小计||146,579,092.80|293,542,367.04
page|64
筹资活动产生的现金流量净额||-146,579,092.80|-153,812,967.04
四、汇率变动对现金及现金等价物的影响|||-27,956.17
五、现金及现金等价物净增加额||676,382,200.74|-260,026,637.23
加：期初现金及现金等价物余额||802,676,686.23|1,062,703,323.46
六、期末现金及现金等价物余额||1,479,058,886.97|802,676,686.23
