page|100
项目|附注|2021 年度|2020 年度
一、营业总收入||41,271,165,065.64|32,384,143,494.70
其中：营业收入||41,271,165,065.64|32,384,143,494.70
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||39,436,852,275.58|31,136,576,900.58
其中：营业成本||34,687,592,487.40|27,072,764,742.95
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加||132,916,091.00|116,446,296.15
销售费用||1,135,736,978.89|940,679,491.92
page|101
管理费用||1,369,570,332.43|1,112,344,016.61
研发费用||1,604,172,879.20|1,214,664,416.73
财务费用||506,863,506.66|679,677,936.22
其中：利息费用||753,787,165.65|698,318,019.49
利息收入||287,849,150.67|107,467,657.32
加：其他收益||297,306,656.53|325,017,442.10
投资收益（损失以“－”号填列）||-7,893,283.40|-23,986,817.50
其中：对联营企业和合营企业的投资收益||23,497,845.89|-30,030,649.27
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）||-162,429,823.79|55,612,221.89
信用减值损失（损失以“-”号填列）||-269,859,179.72|-106,408,642.52
资产减值损失（损失以“-”号填列）||6,186,486.02|-119,587,406.48
资产处置收益（损失以“－”号填列）||11,220,305.79|-3,987,015.82
三、营业利润（亏损以“－”号填列）||1,708,843,951.49|1,374,226,375.79
加：营业外收入||65,221,430.82|48,817,894.19
减：营业外支出||36,571,425.10|83,108,304.21
四、利润总额（亏损总额以“－”号填列）||1,737,493,957.21|1,339,935,965.77
减：所得税费用||159,544,610.12|180,931,971.22
五、净利润（净亏损以“－”号填列）||1,577,949,347.09|1,159,003,994.55
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||1,577,949,347.09|1,159,003,994.55
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||1,436,301,700.64|1,061,758,600.35
2.少数股东损益（净亏损以“-”号填列）||141,647,646.45|97,245,394.20
六、其他综合收益的税后净额||-285,877,053.53|151,089,640.22
（一）归属母公司所有者的其他综合收益的税后净额||-270,913,070.44|164,191,804.02
1．不能重分类进损益的其他综合收益||-5,240,875.91|47,318,471.81
page|102
（1）重新计量设定受益计划变动额||1,323,711.31|-1,685,111.47
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动||-6,564,587.22|49,003,583.28
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益||-265,672,194.53|116,873,332.21
（1）权益法下可转损益的其他综合收益|||-5,261,689.30
（2）其他债权投资公允价值变动|||
（3）金融资产重分类计入其他综合收益的金额|||
（4）其他债权投资信用减值准备|||
（5）现金流量套期储备||-21,726,552.86|126,256,459.65
（6）外币财务报表折算差额||-243,945,641.67|-4,121,438.14
（7）其他|||
（二）归属于少数股东的其他综合收益的税后净额||-14,963,983.09|-13,102,163.80
七、综合收益总额||1,292,072,293.56|1,310,093,634.77
（一）归属于母公司所有者的综合收益总额||1,165,388,630.20|1,225,950,404.37
（二）归属于少数股东的综合收益总额||126,683,663.36|84,143,230.40
八、每股收益：|||
（一）基本每股收益(元/股)||0.61|0.55
（二）稀释每股收益(元/股)||0.61|0.55
