page|61
项目|附注|2021 年度|2020 年度
一、营业收入||465,480,013.00|354,253,485.62
减：营业成本||293,230,071.34|211,160,817.75
税金及附加||2,960,594.87|2,654,838.15
销售费用||30,968,487.34|11,787,660.68
管理费用||30,550,151.71|22,854,422.96
研发费用||18,059,471.45|13,183,401.16
财务费用||-115,482.81|1,847,010.61
其中：利息费用|||
利息收入||2,251,678.16|2,415,779.66
加：其他收益||1,528,858.78|2,131,278.95
投资收益（损失以“－”号填列）||10,036,458.73|
其中：对联营企业和合营企业的投资收益|||
以摊余成本计量的金融资产终止确认收益|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）|||
信用减值损失（损失以“-”号填列）||-470,120.90|-1,095,122.22
资产减值损失（损失以“-”号填列）||-1,843,221.50|-3,225,865.14
资产处置收益（损失以“－”号填列）||-908,442.08|-142,369.53
二、营业利润（亏损以“－”号填列）||98,170,252.13|88,433,256.37
加：营业外收入||4,932,105.47|1,752,444.80
减：营业外支出||806,883.42|228,187.23
三、利润总额（亏损总额以“－”号填列）||102,295,474.18|89,957,513.94
减：所得税费用||12,790,847.03|12,118,829.13
四、净利润（净亏损以“－”号填列）||89,504,627.15|77,838,684.81
（一）持续经营净利润（净亏损以“－”号填列）||89,504,627.15|77,838,684.81
（二）终止经营净利润（净亏损以“－”号填列）|||
五、其他综合收益的税后净额|||
（一）不能重分类进损益的其他综合收益|||
1.重新计量设定受益计划变动额|||
2.权益法下不能转损益的其他综合收益|||
3.其他权益工具投资公允价值变动|||
page|62
4.企业自身信用风险公允价值变动|||
（二）将重分类进损益的其他综合收益|||
1.权益法下可转损益的其他综合收益|||
2.其他债权投资公允价值变动|||
3.金融资产重分类计入其他综合收益的金额|||
4.其他债权投资信用减值准备|||
5.现金流量套期储备|||
6.外币财务报表折算差额|||
7.其他|||
六、综合收益总额||89,504,627.15|77,838,684.81
七、每股收益：|||
（一）基本每股收益(元/股)||0.93|1.08
（二）稀释每股收益(元/股)||0.93|1.08
