page|62
项目|附注|2021年度|2020年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||479,635,386.34|377,447,570.89
收到的税费返还||32,030,251.41|10,178,275.74
收到其他与经营活动有关的现金||8,995,290.77|15,218,976.34
经营活动现金流入小计||520,660,928.52|402,844,822.97
购买商品、接受劳务支付的现金||317,322,058.52|189,985,057.73
支付给职工及为职工支付的现金||76,501,958.30|53,745,417.42
支付的各项税费||17,302,722.27|14,832,307.43
支付其他与经营活动有关的现金||32,695,753.51|19,032,668.08
经营活动现金流出小计||443,822,492.60|277,595,450.66
经营活动产生的现金流量净额||76,838,435.92|125,249,372.31
二、投资活动产生的现金流量：|||
收回投资收到的现金|||
取得投资收益收到的现金|||
处置固定资产、无形资产和其他长期资产收回的现金净额||1,661,750.00|72,500.00
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的||693,555,438.73|
page|63
现金|||
投资活动现金流入小计||695,217,188.73|72,500.00
购建固定资产、无形资产和其他长期资产支付的现金||141,138,036.21|75,996,455.20
投资支付的现金|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金||1,040,500,000.00|20,000,000.00
投资活动现金流出小计||1,181,638,036.21|95,996,455.20
投资活动产生的现金流量净额||-486,420,847.48|-95,923,955.20
三、筹资活动产生的现金流量：|||
吸收投资收到的现金|||482,702,641.51
取得借款收到的现金|||
收到其他与筹资活动有关的现金|||
筹资活动现金流入小计|||482,702,641.51
偿还债务支付的现金|||
分配股利、利润或偿付利息支付的现金||24,000,000.00|18,000,000.00
支付其他与筹资活动有关的现金||23,642,641.51|1,221,500.00
筹资活动现金流出小计||47,642,641.51|19,221,500.00
筹资活动产生的现金流量净额||-47,642,641.51|463,481,141.51
四、汇率变动对现金及现金等价物的影响||-1,513,880.91|-3,349,162.35
五、现金及现金等价物净增加额||-458,738,933.98|489,457,396.27
加：期初现金及现金等价物余额||623,312,017.96|133,854,621.69
六、期末现金及现金等价物余额||164,573,083.98|623,312,017.96
