page|64
项目|附注|2020 年 12 月 31 日|2019 年 12 月 31 日
流动资产：|||
货币资金|注释 1|232,550,236.41|264,917,887.45
结算备付金|||
拆出资金|||
交易性金融资产|||
衍生金融资产|||
应收票据|||
应收账款|注释 5|111,199,762.24|102,766,546.51
应收款项融资|注释 6|99,500,556.99|74,470,040.87
预付款项|注释 7|14,231,692.39|10,319,199.06
应收保费|||
应收分保账款|||
应收分保合同准备金|||
其他应收款|注释 8|7,867,963.06|11,538,022.34
其中：应收利息|||
应收股利|||
买入返售金融资产|||
存货|注释 9|245,748,939.67|319,491,048.06
合同资产|||
持有待售资产|||
一年内到期的非流动资产|||
其他流动资产|注释 13|14,925,297.03|7,586,316.81
流动资产合计||726,024,447.79|791,089,061.10
非流动资产：|||
发放贷款和垫款|||
债权投资|||
其他债权投资|||
长期应收款|||
长期股权投资|||
其他权益工具投资|||
其他非流动金融资产|注释 19|38,994,727.00|38,994,727.00
投资性房地产|||
固定资产|注释 21|707,577,384.47|789,495,933.35
在建工程|注释 22|568,271,758.61|140,427,573.89
生产性生物资产|||
油气资产|||
使用权资产|||
无形资产|注释 26|165,133,212.22|149,122,006.80
开发支出|||
商誉|注释 28|197,956,935.97|197,956,935.97
长期待摊费用|注释 29|2,280,188.39|645,594.59
递延所得税资产|注释 30|667,861.40|3,069,650.89
其他非流动资产|注释 31|15,062,782.25|5,430,918.57
非流动资产合计||1,695,944,850.31|1,325,143,341.06
资产总计||2,421,969,298.10|2,116,232,402.16
page|65
流动负债：|||
短期借款|注释 32|167,500,000.00|232,700,000.00
向中央银行借款|||
拆入资金|||
交易性金融负债|||
衍生金融负债|||
应付票据|||
应付账款|注释 36|224,778,007.37|101,468,849.33
预收款项|注释 37||4,419,878.49
合同负债|注释 38|6,370,839.03|
卖出回购金融资产款|||
吸收存款及同业存放|||
代理买卖证券款|||
代理承销证券款|||
应付职工薪酬|注释 39|39,901,472.24|34,314,473.93
应交税费|注释 40|6,208,242.32|4,222,550.37
其他应付款|注释 41|31,759,537.02|28,567,367.94
其中：应付利息|注释 41|189,839.90|
应付股利|||
应付手续费及佣金|||
应付分保账款|||
持有待售负债|||
一年内到期的非流动负债|注释 43|76,910,708.06|101,500,000.00
其他流动负债|注释 44|587,765.39|
流动负债合计||554,016,571.43|507,193,120.06
非流动负债：|||
保险合同准备金|||
长期借款|注释 45|156,169,229.21|21,000,000.00
应付债券|||
其中：优先股|||
永续债|||
租赁负债|||
长期应付款|||
长期应付职工薪酬|注释 49||17,500,737.37
预计负债|||
递延收益|注释 51|39,406,765.67|46,235,242.75
递延所得税负债|注释 30|3,381,700.53|4,018,534.75
其他非流动负债|||
非流动负债合计||198,957,695.41|88,754,514.87
负债合计||752,974,266.84|595,947,634.93
所有者权益（或股东权益）：|||
实收资本（或股本）|注释 53|739,019,166.00|739,019,166.00
其他权益工具|||
其中：优先股|||
永续债|||
资本公积|注释 55|1,081,810,548.93|1,081,810,548.93
减：库存股|||
其他综合收益|||
专项储备|||
盈余公积|注释 59|172,857,610.14|172,857,610.14
一般风险准备|||
未分配利润|注释 60|(324,692,293.81)|(473,402,557.84)
归属于母公司所有者权益（或股东权益）合计||1,668,995,031.26|1,520,284,767.23
少数股东权益|||
所有者权益（或股东权益）合计||1,668,995,031.26|1,520,284,767.23
负债和所有者权益（或股东权益）总计||2,421,969,298.10|2,116,232,402.16
