page|134
项目|附注|2021年度|2020年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||416,306,599.48|310,702,853.48
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||16,504,191.92|10,139,690.54
收到其他与经营活动有关的现金|七、78|8,040,682.81|7,961,390.28
经营活动现金流入小计||440,851,474.21|328,803,934.30
购买商品、接受劳务支付的现金||262,386,351.33|134,827,054.17
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||83,422,771.97|71,845,456.60
支付的各项税费||25,872,796.07|19,790,578.33
支付其他与经营活动有关的现金|七、78|30,632,131.78|32,870,627.19
经营活动现金流出小计||402,314,051.15|259,333,716.29
经营活动产生的现金流量净额||38,537,423.06|69,470,218.01
二、投资活动产生的现金流量：|||
收回投资收到的现金|||
取得投资收益收到的现金||6,318,194.79|
page|135
处置固定资产、无形资产和其他长期资产收回的现金净额||12,076.97|12,887.91
处置子公司及其他营业单位收到的现金净额||3,870,000.00|
收到其他与投资活动有关的现金|七、78|1,020,500,000.00|774,844,060.72
投资活动现金流入小计||1,030,700,271.76|774,856,948.63
购建固定资产、无形资产和其他长期资产支付的现金||5,945,483.11|20,426,641.91
投资支付的现金||4,000,000.00|2,000,000.00
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|七、78|1,026,005,876.68|769,000,000.00
投资活动现金流出小计||1,035,951,359.79|791,426,641.91
投资活动产生的现金流量净额||-5,251,088.03|-16,569,693.28
三、筹资活动产生的现金流量：|||
吸收投资收到的现金|||326,303,267.75
其中：子公司吸收少数股东投资收到的现金|||366,599.95
取得借款收到的现金||500,000.00|
收到其他与筹资活动有关的现金|||
筹资活动现金流入小计||500,000.00|326,303,267.75
偿还债务支付的现金||500,000.00|
分配股利、利润或偿付利息支付的现金||8,390,369.09|10,485,357.20
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金|七、78|22,037,489.56|12,020,911.34
筹资活动现金流出小计||30,927,858.65|22,506,268.54
筹资活动产生的现金流量净额||-30,427,858.65|303,796,999.21
四、汇率变动对现金及现金等价物的影响||-1,066,098.64|-6,718,635.37
五、现金及现金等价物净增加额||1,792,377.74|349,978,888.57
加：期初现金及现金等价物余额||472,322,044.56|122,343,155.99
六、期末现金及现金等价物余额||474,114,422.30|472,322,044.56
