page|90
项目|附注|2019 年度|2018 年度
一、营业总收入|七、五九|878,629,217.06|784,344,437.44
其中：营业收入|七、五九|878,629,217.06|784,344,437.44
二、营业总成本||756,417,634.93|698,912,043.81
其中：营业成本|七、五九|616,274,683.96|576,678,252.03
税金及附加|七、六十|7,745,237.05|7,998,973.25
销售费用|七、六一|32,339,573.53|30,727,719.43
管理费用|七、六二|57,010,941.07|47,732,297.21
研发费用|七、六三|95,781,236.90|88,158,312.84
财务费用|七、六四|-52,734,037.58|-52,383,510.95
其中：利息费用||210,393.07|1,493,538.60
利息收入||50,211,870.77|50,650,382.41
加：其他收益|七、六五|12,331,451.92|18,466,265.93
投资收益（损失以“－”号填列）|七、六六|39,374,092.48|8,022,585.56
其中：对联营企业和合营企业的投资收益|||
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）|七、六八|93,034,004.35|44,157,346.52
page|91
信用减值损失（损失以“-”号填列）|七、六九|1,194,621.50|
资产减值损失（损失以“-”号填列）|七、七十|-2,227,123.36|-6,756,318.18
资产处置收益（损失以“－”号填列）|七、七一|2.29|5,160,222.42
三、营业利润（亏损以“－”号填列）||265,918,631.31|154,482,495.88
加：营业外收入|七、七二|926,845.16|850,361.50
减：营业外支出|七、七三|1,761,937.74|24,560.45
四、利润总额（亏损总额以“－”号填列）||265,083,538.73|155,308,296.93
减：所得税费用|七、七四|21,601,179.06|8,910,978.53
五、净利润（净亏损以“－”号填列）||243,482,359.67|146,397,318.40
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||243,482,359.67|146,397,318.40
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||240,767,471.48|145,089,169.93
2.少数股东损益（净亏损以“-”号填列）||2,714,888.19|1,308,148.47
六、其他综合收益的税后净额|七、七五||-10,858,357.07
（一）归属母公司所有者的其他综合收益的税后净额|||-10,858,357.07
1．不能重分类进损益的其他综合收益|||
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动|||
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益|||-10,858,357.07
（1）权益法下可转损益的其他综合收益|||
（2）其他债权投资公允价值变动|||
（3）可供出售金融资产公允价值变动损益|||-10,858,357.07
（4）金融资产重分类计入其他综合收益的金额|||
（5）持有至到期投资重分类为可供出售金融资产损益|||
（6）其他债权投资信用减值准备|||
（7）现金流量套期储备（现金流|||
page|92
量套期损益的有效部分）|||
（8）外币财务报表折算差额|||
（9）其他|||
（二）归属于少数股东的其他综合收益的税后净额|||
七、综合收益总额||243,482,359.67|135,538,961.33
（一）归属于母公司所有者的综合收益总额||240,767,471.48|134,230,812.86
（二）归属于少数股东的综合收益总额||2,714,888.19|1,308,148.47
八、每股收益：|||
（一）基本每股收益(元/股)||0.34|0.21
（二）稀释每股收益(元/股)||0.34|0.21
