page|111
项目|2021 年度|2020 年度
一、营业总收入|5,406,550,857.81|4,094,777,696.64
其中：营业收入|5,406,550,857.81|4,094,777,696.64
利息收入||
已赚保费||
手续费及佣金收入||
二、营业总成本|4,749,525,763.85|3,621,722,071.95
其中：营业成本|3,650,076,585.70|2,484,854,407.08
利息支出||
手续费及佣金支出||
退保金||
赔付支出净额||
提取保险责任合同准备金净额||
保单红利支出||
分保费用||
page|112
税金及附加|40,653,455.00|37,024,573.52
销售费用|330,942,431.19|410,460,734.13
管理费用|293,155,421.90|274,190,365.66
研发费用|323,968,073.18|272,812,836.21
财务费用|110,729,796.88|142,379,155.35
其中：利息费用|107,958,984.62|123,786,150.24
利息收入|5,061,833.41|3,971,495.53
加：其他收益|35,247,370.37|57,147,555.20
投资收益（损失以“－”号填列）|7,294,449.52|3,173,892.40
其中：对联营企业和合营企业的投资收益||
以摊余成本计量的金融资产终止确认收益||
汇兑收益（损失以“-”号填列）||
净敞口套期收益（损失以“－”号填列）||
公允价值变动收益（损失以“－”号填列）||
信用减值损失（损失以“-”号填列）|-18,668,015.78|-13,463,521.69
资产减值损失（损失以“-”号填列）|-15,576,657.61|-15,960,440.70
资产处置收益（损失以“-”号填列）|-2,979,764.82|-3,169,637.22
三、营业利润（亏损以“－”号填列）|662,342,475.64|500,783,472.68
加：营业外收入|4,006,556.10|1,926,294.16
减：营业外支出|10,193,467.92|8,235,355.12
四、利润总额（亏损总额以“－”号填列）|656,155,563.82|494,474,411.72
减：所得税费用|71,594,541.25|66,336,090.05
五、净利润（净亏损以“－”号填列）|584,561,022.57|428,138,321.67
（一）按经营持续性分类||
1.持续经营净利润（净亏损以“－”号填列）|584,561,022.57|428,138,321.67
2.终止经营净利润（净亏损以||
page|113
“－”号填列）||
（二）按所有权归属分类||
1.归属于母公司股东的净利润|552,709,917.98|395,754,073.94
2.少数股东损益|31,851,104.59|32,384,247.73
六、其他综合收益的税后净额|-11,708,599.34|14,032,607.92
归属母公司所有者的其他综合收益的税后净额|-11,708,599.34|14,032,607.92
（一）不能重分类进损益的其他综合收益|-7,942,078.73|18,104,669.06
1.重新计量设定受益计划变动额||
2.权益法下不能转损益的其他综合收益||
3.其他权益工具投资公允价值变动|-7,942,078.73|18,104,669.06
4.企业自身信用风险公允价值变动||
5.其他||
（二）将重分类进损益的其他综合收益|-3,766,520.61|-4,072,061.14
1.权益法下可转损益的其他综合收益||
2.其他债权投资公允价值变动||
3.金融资产重分类计入其他综合收益的金额||
4.其他债权投资信用减值准备||
5.现金流量套期储备||
6.外币财务报表折算差额|-3,766,520.61|-4,072,061.14
7.其他||
归属于少数股东的其他综合收益的税后净额||
七、综合收益总额|572,852,423.23|442,170,929.59
归属于母公司所有者的综合收益总额|541,001,318.64|409,786,681.86
归属于少数股东的综合收益总额|31,851,104.59|32,384,247.73
page|114
八、每股收益：||
（一）基本每股收益|0.44|0.31
（二）稀释每股收益|0.44|0.31
