page|93
项目|附注|2020年度|2019年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||8,935,821,918.56|7,929,040,391.55
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
page|94
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||13,523,128.16|34,681,169.27
收到其他与经营活动有关的现金|七、78|422,049,985.85|172,754,059.70
经营活动现金流入小计||9,371,395,032.57|8,136,475,620.52
购买商品、接受劳务支付的现金||5,085,663,052.87|5,860,375,800.57
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||1,028,237,101.36|930,421,317.76
支付的各项税费||673,243,170.15|699,890,014.90
支付其他与经营活动有关的现金|七、78|490,446,866.70|629,269,965.78
经营活动现金流出小计||7,277,590,191.08|8,119,957,099.01
经营活动产生的现金流量净额||2,093,804,841.49|16,518,521.51
二、投资活动产生的现金流量：|||
收回投资收到的现金||2,457,600,000.00|
取得投资收益收到的现金||18,339,320.57|
处置固定资产、无形资产和其他长期资产收回的现金净额||106,862,891.87|549,650.55
处置子公司及其他营业单位收到的现金净额|||163,929,995.03
收到其他与投资活动有关的现金|||
投资活动现金流入小计||2,582,802,212.44|164,479,645.58
购建固定资产、无形资产和其他长期资产支付的现金||786,476,641.10|330,075,327.93
投资支付的现金||3,654,100,000.00|104,450,000.00
page|95
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|七、79|603,780,520.47|309,715,220.25
支付其他与投资活动有关的现金|||
投资活动现金流出小计||5,044,357,161.57|744,240,548.18
投资活动产生的现金流量净额||-2,461,554,949.13|-579,760,902.60
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||49,047,000.00|
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金||4,179,773,122.54|3,438,564,240.89
收到其他与筹资活动有关的现金|七、78|208,177,296.66|535,786,764.86
筹资活动现金流入小计||4,436,997,419.20|3,974,351,005.75
偿还债务支付的现金||3,230,657,988.60|3,071,664,393.96
分配股利、利润或偿付利息支付的现金||336,819,917.04|380,900,799.41
其中：子公司支付给少数股东的股利、利润||22,500,000.00|8,013,947.23
支付其他与筹资活动有关的现金|七、78|253,578,086.85|80,937,774.21
筹资活动现金流出小计||3,821,055,992.49|3,533,502,967.58
筹资活动产生的现金流量净额||615,941,426.71|440,848,038.17
四、汇率变动对现金及现金等价物的影响||-11,758,317.43|3,577,397.60
五、现金及现金等价物净增加额||236,433,001.64|-118,816,945.32
加：期初现金及现金等价物余额||2,224,688,366.68|2,343,505,312.00
六、期末现金及现金等价物余额||2,461,121,368.32|2,224,688,366.68
