page|83
项目|附注|2021年度|2020年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||424,844,887.77|421,478,969.75
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
page|84
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||7,208,513.81|1,327,423.64
收到其他与经营活动有关的现金||59,883,028.48|23,011,812.44
经营活动现金流入小计||491,936,430.06|445,818,205.83
购买商品、接受劳务支付的现金||203,369,212.23|284,618,747.28
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||151,869,803.25|137,382,684.63
支付的各项税费||11,340,561.84|24,691,714.34
支付其他与经营活动有关的现金||90,928,875.39|89,505,341.69
经营活动现金流出小计||457,508,452.71|536,198,487.94
经营活动产生的现金流量净额||34,427,977.35|-90,380,282.11
二、投资活动产生的现金流量：|||
收回投资收到的现金||545,187,599.91|3,054,982,000.00
取得投资收益收到的现金||4,628,598.10|18,058,732.72
处置固定资产、无形资产和其他长期资产收回的现金净额||1,221,010.11|258,849.69
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|||
投资活动现金流入小计||551,037,208.12|3,073,299,582.41
购建固定资产、无形资产和其他长期资产支付的现金||214,607,428.33|265,101,737.05
投资支付的现金||547,216,808.00|2,284,590,000.00
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金||259,234.80|
投资活动现金流出小计||762,083,471.13|2,549,691,737.05
投资活动产生的现金流量净额||-211,046,263.01|523,607,845.36
三、筹资活动产生的现金流量：|||
吸收投资收到的现金|||
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金||96,550,242.70|62,673,000.00
收到其他与筹资活动有关的现金||18,517,441.70|49,574,799.85
筹资活动现金流入小计||115,067,684.40|112,247,799.85
偿还债务支付的现金||91,373,000.00|31,000,000.00
page|85
分配股利、利润或偿付利息支付的现金||38,799,344.72|37,006,802.83
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金||14,064,858.70|49,249,218.53
筹资活动现金流出小计||144,237,203.42|117,256,021.36
筹资活动产生的现金流量净额||-29,169,519.02|-5,008,221.51
四、汇率变动对现金及现金等价物的影响||-308,710.21|-239,363.57
五、现金及现金等价物净增加额||-206,096,514.89|427,979,978.17
加：期初现金及现金等价物余额||613,330,011.93|185,350,033.76
六、期末现金及现金等价物余额||407,233,497.04|613,330,011.93
